feature,mean_importance
return_skew1,-0.0005934975848629565
return_autocorrelation_2_lag3,-0.0003739432110611729
return_correlation_ts2_lag_1,-0.00014751848133131296
return_correlation_ts1_lag_0,-1.770660024264792e-05
return_autocorrelation_1_lag2,-9.234823372172851e-06
return_correlation_ts1_lag_3,0.0
return_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_2,0.0
return_autocorrelation_1_lag3,0.0
return_autocorrelation_1_lag1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts2_lag_1,0.0
return_skew2,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts1_lag_0,0.0
return_correlation_ts2_lag_3,2.3933243134924286e-05
return_mean2,6.119498619060193e-05
return_autocorrelation_2_lag2,9.821931799423866e-05
return_mean1,0.00010276385422410273
return_autocorrelation_2_lag1,0.00041473545562261684
price1_granger_cause_price2,0.0011789961279123685
price2_granger_cause_price1,0.0013078721989502828
sqreturn_autocorrelation_ts2_lag3,0.0023223659130691076
return_sd2,0.0025991695076655356
sqreturn_autocorrelation_ts1_lag3,0.003229573058585325
sqreturn_autocorrelation_ts2_lag2,0.010697840239809847
sqreturn_autocorrelation_ts1_lag2,0.01210586711571648
sqreturn_autocorrelation_ts1_lag1,0.014644643118412331
return_kurtosis2,0.016173294558050645
sqreturn_autocorrelation_ts2_lag1,0.04247381640277032
return_sd1,0.23937837645925325
return_kurtosis1,0.39467964668961597
