feature,weight
intercept,-1.5417646385281303
return_mean1,0.6534626734651089
return_mean2,-1.2186356233452553
return_sd1,-0.23911989704216355
return_sd2,0.18395340790426326
return_skew1,0.982266936337665
return_skew2,0.5855324907530394
return_kurtosis1,-3.710078404045857
return_kurtosis2,-2.6796131655814035
return_autocorrelation_lag1_1,0.26044507468908473
return_autocorrelation_lag1_2,0.3844223669591413
return_autocorrelation_lag1_rolling_sd1,-1.4165694765757668
return_autocorrelation_lag1_rolling_sd2,-1.2134449930774116
return_correlation_ts1_lag_0,1.0859183912015191
return_correlation_ts1_lag_1,0.19121050799949235
return_correlation_ts1_lag_2,0.43803543456658445
return_correlation_ts1_lag_3,0.0654458615640896
return_correlation_ts2_lag_1,0.32111694353214
return_correlation_ts2_lag_2,0.20980322090277967
return_correlation_ts2_lag_3,0.19810348324362953
price2_granger_cause_price1,-0.24009656291752102
price1_granger_cause_price2,0.3013296485435643
