feature,mean_importance
return_autocorrelation_2_lag1,-0.008546356000434385
sqreturn_autocorrelation_ts2_lag1,-0.00223084153800176
return_autocorrelation_1_lag2,-0.0010870421926180596
return_correlation_ts1_lag_1,-0.000912265873503415
return_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts2_lag_3,0.0
return_sd1,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
return_autocorrelation_1_lag1,0.0
sqreturn_correlation_ts1_lag_0,0.0
return_correlation_ts2_lag_1,0.0
return_mean1,5.094280530665296e-05
return_correlation_ts2_lag_2,9.458426428937683e-05
return_correlation_ts1_lag_2,0.00010855425705853516
price1_granger_cause_price2,0.00011075029427977112
return_skew1,0.0001142271119972782
return_autocorrelation_2_lag2,0.0003515045019401697
return_skew2,0.0003610594005420298
price2_granger_cause_price1,0.0003642396680239912
return_autocorrelation_2_lag3,0.002171869952788297
return_autocorrelation_1_lag3,0.0021733154339351746
return_sd2,0.002353312469076818
return_correlation_ts2_lag_3,0.003995478598550817
sqreturn_autocorrelation_ts1_lag1,0.004847852645934325
sqreturn_autocorrelation_ts1_lag2,0.01646464203280964
return_kurtosis1,0.01811406699747874
sqreturn_autocorrelation_ts2_lag3,0.023362628858664934
return_kurtosis2,0.03405182137228976
sqreturn_autocorrelation_ts2_lag2,0.04526184322847717
return_mean2,0.052143283633665105
return_correlation_ts1_lag_0,0.07473913249613226
sqreturn_autocorrelation_ts1_lag3,0.09440464661724265
