feature,shap_importance
kurtosis2,1.3328018188476562
kurtosis1,1.0300120115280151
sqreturn_autocorrelation_ts2_lag3,0.9528166055679321
mean2,0.8122698664665222
return_correlation_ts1_lag_0,0.6333854794502258
mean1,0.29221081733703613
sd1,0.215484157204628
sqreturn_autocorrelation_ts1_lag3,0.20136116445064545
price2_granger_cause_price1,0.15958274900913239
sqreturn_autocorrelation_ts1_lag2,0.1554250717163086
return_correlation_ts2_lag_1,0.09737024456262589
return_autocorrelation_1_lag2,0.09031964093446732
return_autocorrelation_2_lag1,0.08891092985868454
sqreturn_autocorrelation_ts2_lag2,0.07430152595043182
skewness1,0.0685364156961441
sqreturn_autocorrelation_ts2_lag1,0.04747181013226509
sd2,0.025684183463454247
return_correlation_ts1_lag_1,0.02338697761297226
return_autocorrelation_1_lag1,0.018545152619481087
price1_granger_cause_price2,0.018450656905770302
return_correlation_ts1_lag_3,0.015471220016479492
skewness2,0.013866368681192398
return_correlation_ts2_lag_2,0.011484070681035519
return_autocorrelation_2_lag2,0.008581756614148617
return_autocorrelation_1_lag3,0.006094098091125488
return_correlation_ts2_lag_3,0.0022154918406158686
return_autocorrelation_2_lag3,0.0012916092528030276
return_correlation_ts1_lag_2,0.0006409590714611113
sqreturn_autocorrelation_ts1_lag1,0.0
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_3,0.0
