feature,weight
intercept,-0.3718852262956243
standardised_price_mean1,1.315478107568068
standardised_price_mean2,-2.2321184200976876
return_mean1,0.3275286940792577
return_mean2,-0.5257109344823018
return_sd1,-0.127379130193344
return_sd2,1.0415997986254697
return_skew1,-0.27782489761789914
return_skew2,-0.07569789793702376
return_kurtosis1,-0.285894191076674
return_kurtosis2,-0.1738287838442831
return_autocorrelation_lag1_1,0.00569086101789979
return_autocorrelation_lag1_2,0.0504277967248826
return_autocorrelation_lag1_rolling_sd1,1.1161752592745782
return_autocorrelation_lag1_rolling_sd2,1.7968053051380588
price_adf_p_values,0.5124885929011824
return_correlation_ts1_lag_0,0.0071221273474056206
return_correlation_ts1_lag_1,0.00735743990375415
return_correlation_ts1_lag_2,0.0626968957553149
return_correlation_ts1_lag_3,-0.0534318299920665
return_correlation_ts2_lag_1,-0.03878658157969767
return_correlation_ts2_lag_2,0.00804192529987091
return_correlation_ts2_lag_3,-0.16260765852791065
durbin_watson_statistic1,-0.09969114119762995
durbin_watson_statistic2,0.04783352863061698
co_integration_statistic,0.4726535636147829
price2_granger_cause_price1,0.09576104880845694
price1_granger_cause_price2,-0.09286716278549444
