feature,shap_importance
standardised_price_mean2,1.8785007684220891
return_autocorrelation_lag1_rolling_sd2,1.2844735429706995
return_autocorrelation_lag1_rolling_sd1,1.1483631641569112
standardised_price_mean1,1.073812383732535
return_sd2,0.9542743440335344
return_kurtosis1,0.15018269326216635
co_integration_statistic,0.1374395465524467
price_adf_p_values,0.11809156973786746
return_skew2,0.11786068497566533
durbin_watson_statistic2,0.10035695048832827
return_sd1,0.09786371840014926
return_skew1,0.08784701809681832
return_kurtosis2,0.08285442652207875
durbin_watson_statistic1,0.07199935005049883
return_mean2,0.06872778712329677
return_mean1,0.05077635248703163
return_correlation_ts1_lag_0,0.038602675108843396
price2_granger_cause_price1,0.021026782498919233
return_correlation_ts2_lag_3,0.005165428407587341
price1_granger_cause_price2,0.005145387885123489
return_correlation_ts1_lag_2,0.001285636379424077
return_correlation_ts2_lag_1,0.0011699133178194523
return_autocorrelation_lag1_1,0.0010445146040140314
return_correlation_ts1_lag_3,0.0009664977448808826
return_correlation_ts2_lag_2,0.0006579378964455633
return_correlation_ts1_lag_1,0.0004313166953142345
return_autocorrelation_lag1_2,8.172412634119232e-05
