feature,weight
intercept,-0.37114852662338604
return_mean1,0.20427823657073685
return_mean2,-0.1514189371474579
return_sd1,0.1489156866216841
return_sd2,0.1841057585581543
return_skew1,1.7753668084556233
return_skew2,0.5167976994310112
return_kurtosis1,-2.994096931444001
return_kurtosis2,-2.669003895421485
return_autocorrelation_1_lag1,0.7454091798094442
return_autocorrelation_1_lag2,0.8205616974749305
return_autocorrelation_1_lag3,-0.013273964817996198
return_autocorrelation_2_lag1,0.3833455151883123
return_autocorrelation_2_lag2,0.4612993849395316
return_autocorrelation_2_lag3,-0.08904651155114508
return_correlation_ts1_lag_0,-0.7006644013424006
return_correlation_ts1_lag_1,0.555416842230424
return_correlation_ts1_lag_2,0.5354386863299466
return_correlation_ts1_lag_3,0.012989583292118495
return_correlation_ts2_lag_1,0.3347725518458097
return_correlation_ts2_lag_2,0.49122868915038176
return_correlation_ts2_lag_3,-0.2652451058612342
sqreturn_autocorrelation_ts1_lag1,-1.4947888886831064
sqreturn_autocorrelation_ts1_lag2,-0.9623459825687414
sqreturn_autocorrelation_ts1_lag3,-0.5812675851676694
sqreturn_autocorrelation_ts2_lag1,-1.0876294925249805
sqreturn_autocorrelation_ts2_lag2,-0.9764715650998523
sqreturn_autocorrelation_ts2_lag3,-0.757674597955523
sqreturn_correlation_ts1_lag_0,-0.7006644013424006
sqreturn_correlation_ts1_lag_1,0.555416842230424
sqreturn_correlation_ts1_lag_2,0.5354386863299466
sqreturn_correlation_ts1_lag_3,0.012989583292118495
sqreturn_correlation_ts2_lag_1,0.3347725518458097
sqreturn_correlation_ts2_lag_2,0.49122868915038176
sqreturn_correlation_ts2_lag_3,-0.2652451058612342
price2_granger_cause_price1,-0.6753835868303567
price1_granger_cause_price2,-0.6488455047897034
