feature,shap_importance
return_autocorrelation_lag1_1,1.2082819265738005
return_kurtosis1,0.9294117116308286
return_autocorrelation_lag1_rolling_sd1,0.5716289419076758
return_sd1,0.40993846449650184
return_autocorrelation_lag1_rolling_sd2,0.38012306697214643
return_skew2,0.3565897892401537
return_kurtosis2,0.3362720779937474
return_correlation_ts1_lag_0,0.2198060018615855
return_sd2,0.21384441663756115
price2_granger_cause_price1,0.20612719218457493
return_mean2,0.19023814373466627
return_correlation_ts1_lag_1,0.11779609333832797
return_correlation_ts2_lag_2,0.1145292048313289
return_correlation_ts1_lag_2,0.11121192285812767
return_correlation_ts2_lag_1,0.11071996060750953
return_correlation_ts2_lag_3,0.10215980990421898
return_correlation_ts1_lag_3,0.09645371487317117
price1_granger_cause_price2,0.09616945773431315
return_mean1,0.0958129243002751
return_skew1,0.08128592447804263
return_autocorrelation_lag1_2,0.018362143381855725
