feature,mean_importance
return_autocorrelation_1_lag3,-0.0010398492794296721
return_mean1,-0.0007137026102744581
sqreturn_autocorrelation_ts2_lag3,-0.00015894585406508454
return_correlation_ts2_lag_2,-3.748904319714752e-05
sqreturn_autocorrelation_ts2_lag2,-6.721245487839589e-06
return_autocorrelation_2_lag2,4.956481567960358e-05
return_correlation_ts2_lag_3,9.563444330819015e-05
return_autocorrelation_2_lag3,0.00025491113201600026
sqreturn_autocorrelation_ts2_lag1,0.0003082593505248643
sqreturn_correlation_ts2_lag_3,0.00034653666389957707
return_correlation_ts2_lag_1,0.0003594848111932558
return_correlation_ts1_lag_1,0.00042937598646537457
sqreturn_correlation_ts1_lag_1,0.000516848096264122
price1_granger_cause_price2,0.0005177993590880891
return_autocorrelation_1_lag1,0.0006579922583779708
sqreturn_correlation_ts2_lag_2,0.0007480398500964048
sqreturn_correlation_ts2_lag_1,0.0007602636665125506
return_correlation_ts1_lag_3,0.0009225457816627758
return_autocorrelation_1_lag2,0.0010438680740925243
sqreturn_autocorrelation_ts1_lag3,0.0011315121381330396
sqreturn_correlation_ts1_lag_3,0.001201833144228659
return_autocorrelation_2_lag1,0.001206854578362926
sqreturn_correlation_ts1_lag_2,0.0013166963673819198
return_correlation_ts1_lag_2,0.0015778906955075
return_correlation_ts1_lag_0,0.0019953483529833948
sqreturn_correlation_ts1_lag_0,0.0020944901216465527
price2_granger_cause_price1,0.002850687202327917
sqreturn_autocorrelation_ts1_lag1,0.003680665540119266
sqreturn_autocorrelation_ts1_lag2,0.003924381598266635
return_mean2,0.0043849391349191635
return_skew1,0.028237848046176517
return_sd1,0.03989303009055224
return_skew2,0.05144159401032553
return_sd2,0.05542869495706394
return_kurtosis1,0.11525009530559782
return_kurtosis2,0.1491926563688069
