feature,shap_importance
return_autocorrelation_lag1_rolling_sd2,2.5555206135234245
return_autocorrelation_lag1_rolling_sd1,2.114989915299046
return_sd1,0.6518275148658428
return_kurtosis1,0.3876458634376199
return_sd2,0.23370817093027305
return_skew2,0.20268565322626278
return_kurtosis2,0.13902353963280137
return_mean2,0.13714918491208986
return_skew1,0.10930956999600734
return_correlation_ts1_lag_0,0.1031649321365604
price1_granger_cause_price2,0.10016052587035681
price2_granger_cause_price1,0.08927977840566768
return_mean1,0.06277484560813991
return_correlation_ts1_lag_2,0.01488473329213932
return_correlation_ts2_lag_3,0.012583948859948181
return_correlation_ts1_lag_3,0.012324174457423625
return_correlation_ts2_lag_1,0.011039416777284336
return_correlation_ts2_lag_2,0.004827952365907445
return_correlation_ts1_lag_1,0.003343237490585702
return_autocorrelation_lag1_1,0.002994500322559547
return_autocorrelation_lag1_2,0.0018421971747432442
