feature,mean_importance
return_sd2,-0.005278133705764798
return_skew1,-0.003716379287059307
return_kurtosis2,-0.0035813604387567475
return_correlation_ts1_lag_0,-0.0010884729522143478
return_correlation_ts1_lag_2,-0.0003090825068518266
return_correlation_ts2_lag_2,-0.00025562664458178563
return_correlation_ts1_lag_1,-0.00010257990901157976
return_autocorrelation_lag1_2,-6.43144770186066e-05
return_autocorrelation_lag1_1,-6.018540711950071e-05
return_correlation_ts1_lag_3,0.0002546737222174189
return_correlation_ts2_lag_3,0.0003111717852517515
return_correlation_ts2_lag_1,0.00045242011739788366
price2_granger_cause_price1,0.0013623052931669931
return_skew2,0.0015937419513283092
price1_granger_cause_price2,0.002288583213222661
return_mean1,0.003914400470468255
return_mean2,0.008788606238795554
return_kurtosis1,0.014820693591082451
return_sd1,0.02161524419349744
return_autocorrelation_lag1_rolling_sd1,0.29038612725728835
return_autocorrelation_lag1_rolling_sd2,0.5786224227953183
