feature,weight
intercept,-1.419887960292945
return_mean1,-0.13005223466929244
return_mean2,-0.008953535647660806
return_sd1,-0.19550318948052217
return_sd2,0.12091622150475972
return_skew1,0.35247723446864465
return_skew2,0.44646554970698055
return_kurtosis1,-0.878706188892644
return_kurtosis2,-0.6303425274061555
return_autocorrelation_1_lag1,0.05287840459532807
return_autocorrelation_1_lag2,0.04877987049962146
return_autocorrelation_1_lag3,-0.06773850269356675
return_autocorrelation_2_lag1,-0.013773605691323626
return_autocorrelation_2_lag2,0.014539644342187763
return_autocorrelation_2_lag3,-0.06847504050243365
return_correlation_ts1_lag_0,2.4115460342048873
return_correlation_ts1_lag_1,0.0245495357623808
return_correlation_ts1_lag_2,0.05118754107502839
return_correlation_ts1_lag_3,-0.07789636682039529
return_correlation_ts2_lag_1,-0.03034741977528515
return_correlation_ts2_lag_2,0.013377654187117708
return_correlation_ts2_lag_3,-0.08677039138310536
sqreturn_autocorrelation_ts1_lag1,-0.21143134202736422
sqreturn_autocorrelation_ts1_lag2,-0.12687165128090258
sqreturn_autocorrelation_ts1_lag3,-0.11089812365461751
sqreturn_autocorrelation_ts2_lag1,-0.14833021956781436
sqreturn_autocorrelation_ts2_lag2,-0.14419153171444113
sqreturn_autocorrelation_ts2_lag3,-0.10232067784266094
sqreturn_correlation_ts1_lag_0,2.4115460342048873
sqreturn_correlation_ts1_lag_1,0.0245495357623808
sqreturn_correlation_ts1_lag_2,0.05118754107502839
sqreturn_correlation_ts1_lag_3,-0.07789636682039529
sqreturn_correlation_ts2_lag_1,-0.03034741977528515
sqreturn_correlation_ts2_lag_2,0.013377654187117708
sqreturn_correlation_ts2_lag_3,-0.08677039138310536
price2_granger_cause_price1,-0.19917600513899789
price1_granger_cause_price2,-0.04467287360354445
