feature,mean_importance
return_correlation_ts1_lag_0,-0.0006990127305399992
return_skew1,-0.0003378780012473565
price1_granger_cause_price2,0.0007858944406219377
return_autocorrelation_lag1_2,0.0019937097602745865
return_correlation_ts1_lag_1,0.005323397610917796
return_correlation_ts2_lag_1,0.00660177223447569
return_correlation_ts2_lag_3,0.009626124326718742
return_correlation_ts1_lag_3,0.0096428549008775
return_correlation_ts2_lag_2,0.010004104471746563
return_correlation_ts1_lag_2,0.010449600326216498
return_autocorrelation_lag1_rolling_sd2,0.010603268436589246
return_mean1,0.01155452833608085
return_mean2,0.012473276819739327
price2_granger_cause_price1,0.03039517157833115
return_sd2,0.04026441074029334
return_sd1,0.05438007434856886
return_skew2,0.07286823758476377
return_autocorrelation_lag1_1,0.0786322502448715
return_autocorrelation_lag1_rolling_sd1,0.083628094227916
return_kurtosis2,0.18211459211974598
return_kurtosis1,0.2331109321332347
