feature,mean_importance
price1_granger_cause_price2,-0.17240577160637832
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_autocorrelation_ts2_lag2,0.0
sqreturn_autocorrelation_ts2_lag1,0.0
sqreturn_autocorrelation_ts1_lag3,0.0
sqreturn_autocorrelation_ts1_lag2,0.0
sqreturn_autocorrelation_ts1_lag1,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
price2_granger_cause_price1,0.0
mean1,0.0
return_correlation_ts1_lag_1,0.0
mean2,0.0
sd2,0.0
skewness1,0.0
skewness2,0.0
return_correlation_ts1_lag_2,0.0
kurtosis2,0.0
return_correlation_ts1_lag_3,0.0
return_autocorrelation_1_lag2,0.0
return_autocorrelation_1_lag3,0.0
return_autocorrelation_2_lag1,0.0
return_autocorrelation_2_lag2,0.0
return_autocorrelation_2_lag3,0.0
return_correlation_ts1_lag_0,0.0
return_autocorrelation_1_lag1,0.0
sqreturn_correlation_ts1_lag_0,0.08470425619647011
kurtosis1,0.14237380446256792
sd1,0.2538340662352686
sqreturn_autocorrelation_ts2_lag3,1.0129638186693715
