feature,mean_importance
price_adf_p_values,-0.00011410777184942474
co_integration_statistic,-8.473407390990166e-05
return_sd2,-5.413992656607171e-05
return_skew2,9.544048922307397e-07
return_correlation_ts1_lag_3,1.3759270107057548e-05
return_correlation_ts2_lag_3,1.60869930583233e-05
return_correlation_ts2_lag_1,1.8764519064535384e-05
durbin_watson_statistic2,3.231429650686172e-05
return_correlation_ts1_lag_1,3.254716900180088e-05
return_autocorrelation_lag1_2,4.1266554389354086e-05
return_autocorrelation_lag1_1,5.082631180830452e-05
durbin_watson_statistic1,5.8334431592526116e-05
return_correlation_ts1_lag_2,5.865964165817986e-05
return_correlation_ts2_lag_2,6.115995169418791e-05
return_skew1,0.00015652998755611472
price1_granger_cause_price2,0.00015787730105846115
return_sd1,0.00017426078100136745
price2_granger_cause_price1,0.0003223941981134057
return_mean1,0.0005635639712928787
return_kurtosis1,0.0027058793353810346
return_kurtosis2,0.003714418887968056
standardised_price_mean1,0.0047744448824436
return_autocorrelation_lag1_rolling_sd2,0.006114468526685078
return_autocorrelation_lag1_rolling_sd1,0.0071440376576449765
standardised_price_mean2,0.016387622531554142
return_mean2,0.08521313909180475
return_correlation_ts1_lag_0,0.18282919406466056
