feature,weight
intercept,-0.8388599882801846
return_mean1,0.8216463699621404
return_mean2,-0.24212043857226323
return_sd1,0.21680422952694678
return_sd2,-0.13099634631273757
return_skew1,-0.23777327460249215
return_skew2,0.8895343900308162
return_kurtosis1,-2.753640630849863
return_kurtosis2,-2.3981909439747255
return_autocorrelation_1_lag1,0.371782028732391
return_autocorrelation_1_lag2,0.20375457308329273
return_autocorrelation_1_lag3,0.5600479345997187
return_autocorrelation_2_lag1,0.8165418811788938
return_autocorrelation_2_lag2,0.5153490288355614
return_autocorrelation_2_lag3,0.7721217351809903
return_correlation_ts1_lag_0,0.7230704086729985
return_correlation_ts1_lag_1,0.5469242173059727
return_correlation_ts1_lag_2,0.3832241557641419
return_correlation_ts1_lag_3,0.5735618647721551
return_correlation_ts2_lag_1,0.5313453689082543
return_correlation_ts2_lag_2,0.13714479043949462
return_correlation_ts2_lag_3,0.5328295854545542
sqreturn_autocorrelation_ts1_lag1,-1.5469490513624429
sqreturn_autocorrelation_ts1_lag2,-1.379610274600041
sqreturn_autocorrelation_ts1_lag3,-1.0114321896500558
sqreturn_autocorrelation_ts2_lag1,-1.6921136890908914
sqreturn_autocorrelation_ts2_lag2,-1.1647075383044594
sqreturn_autocorrelation_ts2_lag3,-0.829796806959059
sqreturn_correlation_ts1_lag_0,0.7230704086729985
sqreturn_correlation_ts1_lag_1,0.5469242173059727
sqreturn_correlation_ts1_lag_2,0.3832241557641419
sqreturn_correlation_ts1_lag_3,0.5735618647721551
sqreturn_correlation_ts2_lag_1,0.5313453689082543
sqreturn_correlation_ts2_lag_2,0.13714479043949462
sqreturn_correlation_ts2_lag_3,0.5328295854545542
price2_granger_cause_price1,-0.889973808860123
price1_granger_cause_price2,-1.6760922244875631
