feature,mean_importance
return_correlation_ts2_lag_2,-4.6616562826781724e-05
sqreturn_correlation_ts2_lag_2,-4.1530604841430105e-05
return_correlation_ts1_lag_0,-3.3778568352518803e-05
return_autocorrelation_2_lag2,9.790720769967432e-05
sqreturn_correlation_ts1_lag_1,0.00018101461863609045
return_correlation_ts1_lag_1,0.00019614818992063076
return_autocorrelation_2_lag1,0.00022749499625539794
price1_granger_cause_price2,0.00025831577081382483
sqreturn_correlation_ts1_lag_3,0.00031292752176352546
sqreturn_correlation_ts1_lag_0,0.0003187154658915121
return_autocorrelation_2_lag3,0.00037680788120828744
return_correlation_ts1_lag_3,0.0004007203741085364
sqreturn_correlation_ts1_lag_2,0.0005174563143837425
return_correlation_ts1_lag_2,0.0005752506738836309
sqreturn_correlation_ts2_lag_3,0.0005824920551610807
price2_granger_cause_price1,0.0006182946632900307
return_mean2,0.0008103915793453671
return_correlation_ts2_lag_3,0.0008171763051157237
sqreturn_autocorrelation_ts2_lag1,0.000964983538453702
return_correlation_ts2_lag_1,0.0009902762922982494
return_autocorrelation_1_lag3,0.0010291372464939978
sqreturn_correlation_ts2_lag_1,0.0011280709324372235
sqreturn_autocorrelation_ts2_lag2,0.0013132588337186276
sqreturn_autocorrelation_ts2_lag3,0.001323668081755375
return_autocorrelation_1_lag1,0.0013276806671574076
return_autocorrelation_1_lag2,0.0018301612523433468
sqreturn_autocorrelation_ts1_lag1,0.0018581715722888758
sqreturn_autocorrelation_ts1_lag2,0.00214105980391499
return_mean1,0.0024168286313397767
sqreturn_autocorrelation_ts1_lag3,0.0024575083615976006
return_skew2,0.003516279619064362
return_skew1,0.0755046578235457
return_sd2,0.1314825913614283
return_sd1,0.17651328190713153
return_kurtosis2,0.6618924183393442
return_kurtosis1,0.9308748372212463
