feature,mean_importance
return_correlation_ts2_lag_2,-0.0002414739747019057
return_correlation_ts1_lag_2,-0.00017987698916599736
sqreturn_correlation_ts2_lag_2,5.551115123125783e-18
return_autocorrelation_1_lag1,8.326672684688674e-18
price2_granger_cause_price1,8.326672684688674e-18
sqreturn_correlation_ts1_lag_2,1.1102230246251566e-17
return_autocorrelation_1_lag3,1.1102230246251566e-17
return_autocorrelation_2_lag1,1.1102230246251566e-17
price1_granger_cause_price2,1.1102230246251566e-17
sqreturn_correlation_ts2_lag_3,1.3877787807814457e-17
return_autocorrelation_2_lag3,1.3877787807814457e-17
sqreturn_correlation_ts1_lag_3,1.3877787807814457e-17
return_correlation_ts2_lag_3,1.6653345369377347e-17
return_autocorrelation_2_lag2,1.6653345369377347e-17
return_correlation_ts1_lag_1,1.6653345369377347e-17
return_correlation_ts2_lag_1,1.9428902930940238e-17
sqreturn_correlation_ts1_lag_1,2.2204460492503132e-17
sqreturn_correlation_ts2_lag_1,2.2204460492503132e-17
return_correlation_ts1_lag_3,2.2204460492503132e-17
return_kurtosis2,2.2204460492503132e-17
return_autocorrelation_1_lag2,7.793460155328669e-05
return_skew2,0.00039233728406655455
sqreturn_autocorrelation_ts2_lag3,0.00042407307379771497
return_mean1,0.0017961195548563513
sqreturn_autocorrelation_ts1_lag2,0.0021478765739018357
sqreturn_autocorrelation_ts2_lag2,0.0022790097850631935
return_correlation_ts1_lag_0,0.002471655368156128
sqreturn_autocorrelation_ts1_lag3,0.007893303205113184
return_skew1,0.008493968871328339
sqreturn_autocorrelation_ts2_lag1,0.011498537149802212
sqreturn_correlation_ts1_lag_0,0.013874159649490602
sqreturn_autocorrelation_ts1_lag1,0.0190178430249365
return_sd2,0.03796392963847382
return_sd1,0.09608105954292823
return_mean2,0.23426625499573808
return_kurtosis1,0.3139865700040759
