feature,shap_importance
kurtosis1,0.6883623014880391
skewness2,0.6555489230985763
sd1,0.4712058674387426
mean1,0.4501447009699009
sqreturn_autocorrelation_ts2_lag3,0.3989585604423658
sqreturn_autocorrelation_ts2_lag2,0.38198413781374857
return_autocorrelation_2_lag1,0.3767662216236791
sqreturn_autocorrelation_ts2_lag1,0.34653114310994665
return_autocorrelation_2_lag2,0.34404843615636543
mean2,0.32954855528906635
return_autocorrelation_2_lag3,0.32871298574081553
sd2,0.277876202456445
kurtosis2,0.15765992645457297
price1_granger_cause_price2,0.133942731052018
skewness1,0.12308467875842666
price2_granger_cause_price1,0.04074762857609207
return_correlation_ts1_lag_1,0.03344459066589764
sqreturn_correlation_ts1_lag_1,0.03344459066589764
return_correlation_ts2_lag_1,0.028028382496483036
sqreturn_correlation_ts2_lag_1,0.028028382496483036
sqreturn_correlation_ts1_lag_3,0.025193918821228074
return_correlation_ts1_lag_3,0.025193918821228074
return_correlation_ts1_lag_2,0.023163714431126522
sqreturn_correlation_ts1_lag_2,0.023163714431126522
return_correlation_ts2_lag_3,0.022471166370964146
sqreturn_correlation_ts2_lag_3,0.022471166370964146
return_correlation_ts2_lag_2,0.016807489225379595
sqreturn_correlation_ts2_lag_2,0.016807489225379595
sqreturn_autocorrelation_ts1_lag2,0.016253416003514695
sqreturn_autocorrelation_ts1_lag1,0.015482732531241668
return_autocorrelation_1_lag1,0.012574011426091627
sqreturn_autocorrelation_ts1_lag3,0.009475672361126475
return_autocorrelation_1_lag3,0.007916075834633343
return_autocorrelation_1_lag2,0.0059781054214746165
sqreturn_correlation_ts1_lag_0,4.944674307354982e-05
return_correlation_ts1_lag_0,4.944674307354982e-05
