feature,shap_importance
sqreturn_autocorrelation_ts2_lag3,0.11034093929624433
sqreturn_autocorrelation_ts1_lag3,0.09169605533064028
sqreturn_correlation_ts1_lag_0,0.07300970002993534
sqreturn_autocorrelation_ts2_lag2,0.07025398477422216
return_correlation_ts1_lag_0,0.0630308798787732
sqreturn_autocorrelation_ts1_lag2,0.03430807382817942
return_mean2,0.028322776091932945
return_autocorrelation_2_lag3,0.01018394558971209
sqreturn_autocorrelation_ts2_lag1,0.009222578846108304
return_kurtosis1,0.00817617743916364
return_kurtosis2,0.00594943247076053
return_autocorrelation_2_lag2,0.004675355194330366
return_skew1,0.003530525562539503
sqreturn_correlation_ts1_lag_1,0.0021372588744937933
return_correlation_ts1_lag_3,0.0015461860527868415
return_autocorrelation_1_lag1,0.0014799504381885129
price2_granger_cause_price1,0.0009268165519985072
return_skew2,0.0009063380353059293
return_correlation_ts1_lag_2,0.0006130268818375323
return_correlation_ts1_lag_1,0.0005795862227755237
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_1,0.0
return_mean1,0.0
return_correlation_ts2_lag_1,0.0
sqreturn_autocorrelation_ts1_lag1,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_autocorrelation_2_lag1,0.0
return_autocorrelation_1_lag3,0.0
return_autocorrelation_1_lag2,0.0
return_sd2,0.0
return_sd1,0.0
price1_granger_cause_price2,0.0
