"","AAPL","TGT","AMZN","CTAS","TSLA","LHX","JPM","LDOS","V","UNP","HD","KMX","PYPL","NKE","BAC","RTX","PFE","UAL","CSCO","GM","INTC","CHTR","TMO","NEM","ABBV","ZTS","T","TRV","MRK","AMAT","ORCL","BMY","NEE","UPS","C","CERN","SBUX","FLT","AMD","HPQ","AMT","XLNX","BLK","MDLZ","NOW","MCO","AXP","GNRC","LRCX","CI","TJX","LUMN","FIS","DPZ","PNC","ALB","MMC","BXP","COF","EQIX","ILMN","ROP","BDX","VFC","FISV","CF","ITW","RMD","APD","TWTR","ADI","MPWR","IDXX","WAB","DG","HSIC","KLAC","FRC","HUM","CNC","FCX","EOG","VRTX","K","MSCI","CPRT","A","KMB","MET","SYF","SPG","RSG","AIG","NUE","ORLY","JNPR","MSI","VRSK","SYY","NTAP","WELL","HOLX","CMI","ENPH","AWK","MCK","WST","JKHY","ES","CINF","ZBRA","DLTR","ARE","NTRS","CDW","MAA","LYB","PENN","VMC","WU","HIG","HST","ETSY","FE","QRVO","DGX","ETR","ESS","TSN","CMS","CFG","GL","VTRS","SNA","RJF","JBHT","CAH","CTXS","SJM","TAP","PKG","PBCT","HRL","SEE","NRG","GPS","BEN","COG","AME","LUV","CL","CPB","EL","AZO","PWR","VNO","HPE","HII","BBWI","CBOE","BLL","LVS","CE","DVN","LNC","DISH","KO","D","ROK","RCL","MOS","DISCK","MCD","CTSH","SWKS","FANG","MTD","GIS","WLTW","EIX","KR","GPC","PRU","CCL","NWSA","IPGP","NFLX","ABMD","IBM","TPR","HON","HAS","MXIM","LEG","AAP","FRT","AFL","OMC","PTC","AIZ","MO","ABC","SCHW","PSX","SRE","ROL","TXN","APTV","CB","HWM","ETN","DFS","PSA","EXPD","DIS","USB","IQV","ROST","LMT","ALL","AVGO","ADM","VTR","PFG","QCOM","LOW","PCAR","AVY","WDC","CLX","TFC","STZ","SLB","VLO","ADP","FFIV","GILD","JCI","MAS","FBHS","REGN","PAYX","CVS","VIAC","HAL","ZION","SHW","EMR","MSFT","FTV","GOOGL","GOOG","NVDA","BBY","JNJ","WMT","UNH","XOM","PG","BKNG","MA","BAX","ADBE","SPGI","CRM","ALGN","VZ","PPL","ABT","LLY","ACN","TTWO","WFC","WMB","DHR","COST","MDT","ZBH","LIN","RE","MS","GE","INTU","SYK","GS","GD","AMGN","GRMN","BA","ATVI","ISRG","CSX","MMM","PPG","ANTM","COO","CCI","CNP","TMUS","ALLE","DUK","ICE","COP","CZR","CME","HLT","ADSK","MPC","EW","SO","FDX","CAG","HCA","REG","NSC","SNPS","BSX","MGM","NXPI","XEL","WM","DAL","ECL","LNT","NOC","AEP","F","HSY","CMG","TDG","GPN","BR","TEL","ANET","EXC","SBAC","INFO","NOV","APH","HBAN","BK","FMC","EBAY","IFF","PH","NCLH","MAR","ANSS","PXD","BKR","PEG","SIVB","AVB","ED","STT","TYL","WEC","AJG","EQR","EVRG","LEN","AMCR","ODFL","TXT","WAT","PAYC","URI","IEX","DTE","MKC","AEE","OXY","VRSN","NLOK","STE","NI","CRL","DRI","NVR","TFX","AES","ATO","UDR","CHRW","PHM","NWL","WHR","UHS","PNR","ALK","L","DXC","AOS","PNW","BIIB","KMI","DRE","UAA","IT","J","CHD","WYNN","CDNS","EXPE","WY","PVH","KEYS","POOL","CTLT","DVA","FITB","O","IVZ","ALXN","AON","MCHP","FB","TROW","AAL","UA","MU","AKAM","KIM","RL","XRAY","NLSN","DLR","GWW","YUM","MLM","PLD","ULTA","GLW","TRMB","BWA","MRO","MTB","PRGO","STX","EMN","DXCM","WRB","CAT","MKTX","TER","LKQ","DHI","KSU","IPG","INCY","DE","NDAQ","IRM","RHI","CVX","OKE","PM","UNM","AMP","KHC","WRK","MHK","SWK","LW","FAST","PKI","TSCO","DISCA","PEAK","IR","WBA","CBRE","IP","APA","KEY","RF","PEP","MNST","TT","DOV","FTNT","TDY","DD","EFX","LYV","NWS","HES","BIO","XYL","CMA","EA","HBI","CMCSA","EXR","PGR","LH"
"1",38.382229,62.470619,1539.130005,163.044098,62.023998,127.525955,91.198311,50.105282,130.69281,130.724854,162.09903,62.970001,85.75,72.298897,23.550766,63.632977,36.902149,84.18,39.496738,31.89336,43.990623,287.98999,218.069473,31.994497,77.28994,83.108604,24.678371,110.428467,66.88665,32.321915,43.179714,48.048466,40.192871,89.416092,48.900635,50.622921,61.115154,185.550003,18.83,18.988531,149.640915,84.360565,364.620514,37.823166,178.320007,137.481628,91.803406,50.990002,132.611969,185.556305,43.284203,12.506674,98.763626,237.792877,108.317215,74.9048,75.35675,99.634117,73.88443,334.02951,294.519989,262.577148,213.018463,63.210373,72.209999,38.647797,118.974236,108.822327,151.241547,28.809999,81.78875,112.845474,182.460007,69.600243,105.242836,59.913727,86.376549,85.939682,276.605408,56.5,10.092136,84.345367,164.080002,51.625473,143.289703,47.68,64.427048,103.360489,37.365101,22.465193,143.211197,68.339043,36.573414,48.327774,341.149994,24.787127,110.342499,106.854965,57.745552,55.090359,60.003342,38.419998,123.693985,4.92,84.935532,110.045517,95.473053,120.784615,59.241226,70.793259,156.240005,91.199997,104.245491,78.054787,76.912376,84.838654,73.979828,19.450001,95.01178,15.575259,40.75354,15.358419,47,32.813339,61.18,77.500473,76.145653,218.930725,50.336998,44.826618,26.973097,74.602928,27.723001,137.342453,70.913094,90.956299,40.969688,99.109169,86.309319,54.407227,78.277374,12.842443,39.091236,33.93544,35.779751,23.973656,26.838648,22.199976,66.341583,46.326736,55.514023,29.551096,129.274765,838.47998,29.610472,51.140465,12.303082,182.995651,19.72757,95.889999,43.803612,50.475773,85.772095,21.044558,47.135513,25.879999,43.294197,64.010025,142.887085,94.466072,28.486952,23.83,165.785156,60.881039,65.030022,89.742119,546.039978,34.792198,144.714127,51.136459,25.720512,87.673615,72.528618,47.317493,10.998435,114.760002,267.660004,309.959991,100.782135,32.26799,124.671036,73.806602,47.961525,32.731426,155.465424,105.051636,42.575031,66.149384,81.919998,85.537964,40.825249,70.939941,39.849335,77.983002,98.43837,23.162033,87.733414,60.352287,120.528496,18.430843,63.82452,55.663944,178.530807,65.244446,107.654343,42.412067,114.309998,82.29998,248.018463,77.300659,229.862564,37.569477,50.255676,39.753445,53.443573,87.965141,53.311317,85.98127,36.312473,141.546112,40.105518,157.216919,33.732124,65.248741,123.27253,161.179993,57.446133,28.652851,28.543434,37.16169,372.440002,59.91,60.28809,42.99247,25.809835,38.230598,127.599136,55.352654,82.004974,59.762306,1073.209961,1065,49.395557,63.034023,126.761429,92.094955,209.598862,69.928825,81.57914,1784.75,148.906738,64.610794,177.699997,162.666138,104.410004,224.619995,45.471256,25.171776,55.27018,78.516113,145.510391,112.879997,54.330692,24.863672,90.877937,177.262619,76.541359,120.772049,146.433975,200.878189,47.372238,133.083221,154.274948,151.780838,239.537415,183.275116,160.060394,54.199493,282.886383,62.751751,375.25,17.935503,210.795288,111.186531,216.493622,220.446655,96.65052,24.635427,64.040001,76.922501,71.555229,66.846237,49.867218,31.65,131.867477,78.436394,107.120003,58.351425,37.193333,40.187416,245.973465,33.761612,86.465965,60.23399,137.037201,86.029999,25.280001,32.119156,113.714806,43.2533,80.486717,53.52005,129.866287,37.649761,288.292572,64.341667,10.890413,103.338432,292.950012,245.674454,98.772087,85.692505,89.056969,231.029999,35.09668,158.456894,44.87812,36.123043,42.416199,12.504946,48.819824,78.36113,36.734085,142.365204,187.996887,54.959999,129.759735,148.550003,165.730621,28.803581,45.219337,237.380005,156.956238,73.31414,87.565125,178.690002,59.234039,58.144699,56.290581,47.281963,63.318134,10.054257,88.451561,56.969612,195.690002,80.440002,173.580002,126.011871,81.927666,47.967422,53.072632,64.243256,109.470001,15.678761,85.207314,22.493103,110.650002,88.656021,3529.610107,250.869827,9.602908,78.609566,33.524403,82.84095,31.893524,26.765499,150.027756,114.229851,44.213333,71.539886,48.958534,78.34993,57.632442,73.224533,334.170013,15.250074,24.456158,15.03,124.849998,64.821251,47.165592,154.734451,42.049999,118.35704,31.306919,138.439804,42.150002,126.636086,42.040001,72.540001,26.753998,48.432327,30.141361,124.050003,126.522697,85.716972,181.419998,92.30529,51.647556,13.97,43.669998,65.559998,14.921368,98.778366,65.269989,32.601223,99.841141,220.415863,76.699928,218.080032,58.32222,229.630005,29.708885,41.060001,48.796078,16.662111,155.387344,84.860573,36.185455,84.491302,57.990002,43.547302,142.819702,198.669632,43.169189,41.349998,48.919609,103.041756,17.439875,100.889999,148.952164,72.163963,28.973934,52.034004,108.825432,41.680286,85.396767,47.125053,154.889999,65.036011,57.42086,276,158.15654,52.896069,24.562111,73.107925,72.183693,23.110001,21.565531,33.709999,66.738945,43.82,51.214977,40.939182,17.533537,15.334818,106.200912,62.709999,64.587189,76.778328,44.349998,184.339996,94.760658,114.920525,42.650002,16.008915,44.896355,241.419998,65.220093,74.931152,109.039146,18.593031,38.18557,76.059387,47.749058,162.300003
"2",34.559078,61.614986,1500.280029,160.435196,60.071999,124.566238,89.902237,49.412182,125.983109,125.885971,158.526291,61.889999,82.089996,71.02005,23.173349,60.80093,35.869736,80,38.060322,30.575533,41.570576,287.5,210.86409,31.901699,74.743347,80.236,24.711788,108.443245,65.515114,30.449026,42.759571,41.675259,40.093475,86.877365,48.014511,49.481049,58.464169,181.600006,17.049999,18.344229,150.53833,81.184296,353.909058,37.680943,169.119995,132.923294,90.011452,49.150002,126.216301,183.970093,42.828678,12.563376,95.725639,234.264587,107.824898,69.707214,74.374763,100.054001,72.832481,330.154724,284.23999,254.8853,204.42337,61.349941,70.110001,37.305286,116.013969,103.671837,147.185425,27.99,76.848297,106.168976,178.020004,68.244797,105.36985,57.858826,81.530853,83.670876,264.925873,54.959999,9.809636,83.749611,163.729996,51.716618,137.828796,46.889999,62.05357,102.297203,36.647755,22.298578,143.089676,68.176628,35.770317,47.485435,346.130005,23.966726,106.477905,103.589813,57.473972,52.829395,61.109055,38.279999,121.245728,4.76,85.270416,109.919006,93.611313,117.905762,59.203896,69.651138,146.880005,90.760002,105.106651,76.048859,74.930557,85.452148,72.542381,19.940001,94.038208,15.329907,40.190392,15.320937,46.029999,32.804398,55.639999,76.095154,76.299759,220.087418,51.412617,44.910133,26.849327,73.42823,27.03787,135.479645,68.518661,88.663857,40.142487,97.683754,86.962021,55.15057,76.740509,12.763762,39.422272,33.368572,35.441757,24.010899,26.344131,22.058451,64.454254,44.823132,55.251682,29.917503,123.141228,845.580017,29.244293,51.004902,12.04715,179.460449,19.84004,95.589996,43.401558,48.667744,82.640625,21.325636,46.50436,26.42,43.026661,63.704277,137.839111,89.40419,27.77429,23.889999,164.692841,58.960712,58.10218,90.628044,513.559998,35.335396,141.678299,51.217564,25.76762,86.276985,71.300362,44.963486,10.892215,108.599998,271.200012,302.290009,98.770157,30.964516,123.006599,71.887146,45.235149,32.22242,160.318771,105.759171,41.499428,65.112236,78.160004,84.170876,40.6017,69.910858,39.025127,76.903358,98.890198,22.890072,82.559502,59.631809,118.047684,18.301746,61.982628,54.727005,181.953888,62.985947,105.046211,41.817295,109.959999,81.612343,241.788269,76.031868,209.416092,37.404339,51.103283,38.884167,51.860752,86.916458,52.076664,83.191353,33.835327,142.389023,39.834476,154.878418,34.094833,64.074348,119.549942,154.309998,59.085121,28.192526,28.079782,36.350887,372.079987,58.897236,59.966339,43.435009,25.649118,38.019119,123.747383,54.157593,82.38662,59.79533,1091.52002,1082.47998,52.646469,62.341339,127.972343,92.898293,211.797577,71.302231,81.480141,1824.160034,150.778992,65.649643,181.039993,165.278534,105.290001,231.199997,44.536869,25.229361,55.392387,78.942642,146.181931,113.879997,54.748684,25.550341,92.087135,179.389923,78.133461,121.609261,147.662094,203.940491,47.499313,134.341507,154.702606,152.636368,237.307571,184.417786,163.080734,54.864017,283.801239,63.727528,383.820007,18.161528,210.786346,111.36557,219.511124,226.561859,96.242355,24.582674,63.610001,77.249779,71.331688,67.86068,50.786686,31.299999,133.980453,79.588135,109.379997,59.593494,38.196667,39.95739,249.048172,33.590649,84.079964,59.809563,137.046555,87.059998,25.559999,31.94663,113.840157,42.963799,81.655235,52.52964,130.706329,37.318951,289.624298,63.799629,10.976439,102.905205,309,241.307663,100.905067,85.616989,90.56118,235.600006,34.626839,160.439697,44.543133,37.153721,42.966927,12.607727,49.119164,79.367958,37.853672,143.452118,189.529968,55.369999,132.379181,151.419998,169.008438,29.965378,44.988804,237.669998,157.443283,72.62117,88.207909,180.190002,59.026909,58.58427,56.583069,46.552364,65.652046,10.054257,88.543671,57.29771,197.770004,81.029999,175.190002,127.15065,81.663269,48.081146,52.799946,65.128998,110.900002,15.678761,84.078423,22.351192,110.309998,90.699394,3562.830078,252.7509,9.59408,77.962502,33.771046,82.610153,32.753708,26.926229,150.786865,112.046066,44.572174,71.206085,49.527699,79.833664,57.979,72.552437,339.850006,15.379865,24.383398,15.72,125.190002,65.044189,46.860256,153.05809,42.93,122.012444,31.58185,138.678894,42.75,126.500954,42.349998,72.910004,26.83313,48.30402,30.290617,124.949997,128.543365,87.006355,184.669998,93.567917,51.014027,14.4,44.98,65.940002,14.822548,95.726868,65.046402,32.005409,100.753922,219.031921,76.634125,220.503159,58.212894,245.119995,30.437496,42.189999,49.0411,16.94014,157.130112,84.624023,36.118023,85.45929,58.080002,43.186691,143.037964,196.045181,43.354847,41.560001,50.64415,102.974442,17.017872,100.980003,149.630875,73.029129,28.581036,51.940933,109.618706,42.359062,85.290421,47.468662,154.124237,65.027573,58.033134,275.140015,158.738495,53.555256,24.571117,75.333504,72.727356,22.620001,21.557213,33.91,67.23761,44.189999,51.891907,41.891037,17.594389,15.361301,105.922035,63.119999,65.460487,77.397461,45.029999,184.089996,96.276306,115.516579,42.509998,16.104206,46.350681,250.470001,66.015335,74.905182,109.338013,18.357344,37.571922,76.2192,47.723183,163.050003
"3",36.03437,62.46122,1575.390015,167.979492,63.537998,127.315224,93.216522,51.385586,131.410614,130.734299,163.236664,63.610001,86.269997,72.874878,24.135759,62.880909,36.688839,82.68,39.77475,31.599455,44.121422,302.73999,220.395081,31.901699,77.151344,83.384071,25.346708,111.66098,67.488358,32.534309,44.602489,43.310123,40.831867,89.903587,50.362259,50.974266,60.402523,184.940002,19,19.071371,151.139786,84.943359,366.867737,38.723949,179.229996,139.853485,94.067421,51.139999,132.381805,187.063202,44.001404,12.919785,99.104431,238.086105,110.523491,73.111534,76.195747,101.788368,76.064827,337.646637,302.690002,263.443817,210.027588,63.458424,73.220001,40.422485,119.519318,107.284012,153.155884,29.950001,78.714058,110.538506,187.429993,69.98333,106.278542,58.431374,86.747093,85.841469,271.723358,56.764999,10.540242,87.426498,172.699997,52.227039,142.958145,48.560001,64.201469,103.443703,37.912086,23.36306,145.268097,69.561928,37.090355,49.827305,341.820007,24.888527,111.092316,108.163002,57.923492,54.62162,60.886139,39.150002,126.281372,5.08,85.911484,111.27182,97.285271,120.638702,59.801067,71.046028,152.970001,92.889999,106.183075,78.704857,75.659164,85.461311,76.457855,21.18,98.847687,15.529827,41.429325,15.808211,49.700001,33.215458,59.369999,78.009781,76.87085,220.513092,52.044777,45.327682,27.95442,76.032135,28.636511,140.425308,71.296204,91.073357,40.833336,99.526123,88.148018,56.904106,79.777168,13.157165,39.441189,34.060345,36.652882,23.647799,27.207285,21.822588,66.892044,47.034313,55.766998,30.082396,127.29557,835.630005,30.847538,51.860634,12.613858,185.808655,20.777308,98.360001,44.705769,51.417065,86.007187,22.277672,49.147888,28.280001,43.884617,64.936272,142.186249,95.403107,29.668209,24.35,167.87558,61.469677,60.886711,94.181152,527.150024,36.05061,145.506927,52.641273,26.059687,86.748703,74.607895,47.507336,11.365371,114.720001,297.570007,313.440002,102.627876,32.136703,127.309509,74.554092,47.225689,33.195,156.341583,106.947487,42.013847,66.722542,81.589996,85.870239,41.644897,70.720787,40.673542,80.390106,101.849983,23.634729,86.29364,61.803104,121.579536,18.828058,63.750099,57.425407,179.940338,64.866409,108.286606,42.851288,115.07,83.832413,248.308929,78.275902,211.474289,38.266735,50.856068,40.595825,52.698715,89.490509,54.389339,86.420776,35.268467,143.353714,40.882515,159.689621,35.445934,66.500877,124.314507,159.789993,61.801685,29.319849,29.692902,38.493717,397.549988,60.950394,61.428024,44.414249,26.8687,39.186821,127.026573,55.324856,83.11174,61.306324,1095.76001,1086.400024,52.923981,61.320557,127.963219,92.982368,212.716873,71.400948,82.056091,1807.25,152.729645,65.803551,183.220001,167.755508,106.68,233.300003,44.681274,25.295164,55.298374,79.294975,147.912842,114.019997,55.433491,25.989487,92.529533,177.996857,78.319672,121.434036,149.977783,205.796478,48.225456,137.15419,157.472794,152.588287,240.624222,187.589828,162.393478,54.864017,282.724396,63.093285,376.920013,18.075573,213.541611,110.687149,220.52655,223.37439,95.124413,24.609047,63,78.327904,70.77285,69.143044,51.372623,32,135.410294,78.997505,112.07,59.654289,38.470001,39.786999,252.924896,34.139545,83.036697,57.852005,137.428833,87.889999,25.32,32.262936,113.637688,42.629055,82.356331,52.52964,131.768402,36.880856,291.418823,63.044357,11.165686,103.624184,307.109985,243.647339,102.829727,86.296486,90.981613,232.690002,34.139252,159.561752,45.006195,37.723061,42.817173,12.719069,49.608997,79.769073,37.226311,141.628311,190.395294,54.68,131.65155,151.820007,169.899796,30.948435,43.667683,239.940002,154.627182,71.770317,89.158524,183.949997,58.819756,59.12672,55.608112,46.356617,65.378609,10.054257,89.063423,57.247997,199.660004,83.110001,172,129.188965,80.303474,48.384403,52.200054,65.094269,111.470001,15.711302,83.547737,22.253624,109.470001,90.680962,3520.51001,250.160736,9.558775,77.629723,33.083988,82.822487,32.333172,27.120796,150.769058,111.453171,45.673893,70.433563,49.773037,81.754288,58.250633,72.020004,339.98999,15.420424,23.919561,15.92,127.300003,65.713051,47.652229,153.886841,43.580002,122.957962,31.324659,140.880417,42.959999,127.475983,41.779999,74.849998,26.92984,47.260441,30.539383,122.690002,130.304245,87.214951,184.330002,94.3022,51.335667,14.75,46.880001,65.599998,14.559036,97.49749,65.036682,31.827547,99.504356,220.743164,77.414291,220.987778,57.046631,244.880005,30.747147,42.849998,50.633709,17.37155,157.429642,86.175743,35.941017,86.498962,52.25,43.360779,145.002396,201.508759,43.560051,42.060001,49.887268,102.887901,17.370972,98.440002,150.488754,73.997688,28.442369,52.099152,109.277519,42.862427,84.64415,47.889576,154.689423,65.787537,59.488411,275.26001,159.357895,54.663433,24.670195,75.531334,74.034058,22.129999,21.024519,34.07,63.755974,44.049999,52.765911,43.286484,17.663931,15.4849,106.443779,63.360001,65.780685,77.842934,44,187.119995,98.121437,116.939377,42.27,16.132793,47.467228,248.490005,66.4561,75.744789,106.787628,18.558115,37.813663,74.834351,47.71455,162.460007
"4",35.95417,65.517059,1629.51001,168.26181,66.991997,128.148529,93.281319,51.501106,133.780212,131.550293,166.452118,66.43,86.93,73.919434,24.116888,62.851517,36.885082,83.230003,40.043495,32.575977,44.326988,301.470001,223.366684,31.521263,78.277397,83.885765,25.806189,111.303452,66.745071,33.113556,45.309097,44.714066,40.772697,89.60006,50.800747,50.681477,60.402523,186.029999,20.57,19.283073,152.075424,87.187141,367.888245,38.989437,186.669998,140.370834,94.578011,51.07,133.561249,184.892075,45.183826,13.20329,99.727592,240.852005,110.277313,73.437592,76.529434,102.427338,76.48558,338.324188,307.890015,264.999939,211.624619,64.654419,73.07,40.560421,119.547508,108.286819,151.563766,31.34,79.209045,113.441757,186.889999,69.315399,110.648048,58.156864,87.982269,85.900406,271.684082,57.25,10.715591,87.975731,175.850006,52.473133,143.621246,48.830002,65.564735,104.839851,38.15419,23.483397,146.795609,69.838997,37.30267,49.447792,339.690002,25.367863,111.611458,108.271164,57.876667,54.345886,61.608406,40.490002,126.902725,5.26,85.002502,112.274269,97.592262,120.424744,59.651775,70.727737,155.289993,97.959999,106.838303,78.909164,75.358009,85.342255,76.669533,22.51,100.814339,15.484388,41.279156,15.911285,51.57,33.63546,59.779999,77.943771,76.508247,221.429199,52.88451,45.095711,28.299206,76.316025,29.540089,142.222885,71.631401,90.956299,41.633274,99.923683,89.333992,56.780216,80.56411,13.200878,39.914112,34.166039,36.990871,24.737089,27.342154,22.709454,66.78392,47.04414,56.104298,30.861013,128.843628,822.320007,30.966295,52.851921,12.860651,186.255295,21.647091,96.550003,45.539276,51.696663,86.815903,22.9849,49.404011,28.6,43.312645,64.306793,143.370117,98.368744,29.892748,24.700001,169.702393,61.373184,61.709637,96.72583,533.580017,36.648132,146.580078,51.668102,26.304644,87.516403,74.5728,48.06736,11.568151,116.809998,315.339996,314.799988,103.353943,32.45554,128.018814,76.861122,47.716251,33.77673,158.635376,108.326271,42.238323,67.104645,82.510002,86.212021,40.386436,71.225792,40.961048,80.947632,101.831551,23.699482,87.779869,62.740715,120.594795,19.274925,63.936146,57.519108,179.43692,65.17659,109.225136,42.649982,117.199997,87.358994,251.156967,78.152824,215.781219,38.459396,51.138596,40.891548,52.54974,91.187447,54.324844,86.831619,36.521275,145.058319,41.207775,163.044037,36.425255,66.569962,123.64196,163.820007,62.082397,29.798958,30.523609,39.381737,396.630005,60.628147,63.073582,44.88504,27.246868,39.343128,128.819092,55.741737,84.142174,60.604492,1110.290039,1102.22998,53.372471,62.769722,129.019348,93.533501,216.773132,71.343353,82.110107,1823.540039,155.895767,66.54422,185.339996,170.000229,108.099998,241.070007,44.579342,25.45969,55.458187,80.268539,149.132996,116.910004,55.807026,25.917627,93.109566,176.726089,79.641747,122.641197,151.290375,206.334702,48.207298,137.228165,159.513962,154.818405,239.396881,187.123611,163.361069,54.381557,294.322296,64.761841,379.01001,18.374811,215.205475,112.053413,224.482803,230.318893,95.85199,24.50355,64.599998,78.520424,70.446159,69.717255,51.273472,31.799999,136.293716,78.052483,110.839996,60.227562,38.619999,39.855148,253.91803,34.247528,83.973709,57.834671,140.123734,88.93,25.969999,32.483383,113.811241,42.330505,82.253487,52.793751,132.453964,36.728859,291.107147,62.91106,11.354935,104.121925,313.790009,245.495865,102.740433,87.3535,93.055748,236.770004,33.855572,160.666611,45.272213,37.516926,43.338913,12.830415,49.735989,80.28476,38.307301,144.49295,191.693253,54.869999,130.39032,152.449997,169.171371,30.778629,44.031219,243.850006,154.317291,71.70015,89.239998,184.389999,58.423481,59.397938,55.563793,45.965115,65.99382,10.054257,89.872673,58.162701,202.229996,83.879997,171.380005,128.94014,80.227921,48.858246,52.163696,64.73822,113,16.004158,83.895088,21.987535,111.879997,91.408112,3567,253.824371,9.59408,76.899475,33.039951,82.683998,33.011749,27.05312,150.465363,110.642883,45.743137,70.328651,49.674904,82.949524,58.999962,71.941437,342.48999,15.371753,24.065081,15.87,129.339996,66.052338,47.776276,154.913391,43.990002,123.913246,31.280317,142.544052,43.919998,127.630463,41.66,75.529999,27.000174,47.226223,30.912516,122.800003,131.410797,87.47094,186.850006,96.021515,51.316177,14.73,45.799999,65.830002,14.575507,98.307457,65.950508,32.014301,100.142441,222.791061,77.865448,220.338364,57.001072,237.960007,30.637863,43,52.103813,17.151051,156.866867,86.270332,36.193886,87.036713,53.259998,43.180477,147.294189,202.181946,44.566483,42.02,50.289665,104.993721,17.388203,99.849998,151.129745,74.486702,28.349922,52.406269,109.098396,42.755657,85.323135,48.095737,155.21814,65.728432,59.727978,276.670013,160.09938,55.121986,24.71973,76.105034,75.769974,22,20.816444,34.549999,64.931328,44.27,52.868732,42.870621,17.672621,15.440759,106.749626,63.490002,65.285828,77.299301,44.099998,186.309998,99.399857,118.083389,43.32,16.390078,48.940315,249.050003,66.331535,76.575706,111.968109,18.531927,38.157677,74.479271,47.895683,166.479996
