feature,shap_importance
return_autocorrelation_lag1_rolling_sd1,0.2030813149275873
return_autocorrelation_lag1_rolling_sd2,0.14113431789480974
standardised_price_mean2,0.09787360405974214
return_mean2,0.02470316252894892
return_sd2,0.011763615073486913
standardised_price_mean1,0.009048035100703488
return_correlation_ts1_lag_0,0.007269854874908017
return_skew2,0.0038357906592277075
return_mean1,0.0031141103656316615
return_sd1,0.003091603917330762
return_skew1,0.0011258818378887686
return_correlation_ts1_lag_3,0.0009513312796012786
return_correlation_ts2_lag_2,0.0008861676738264766
durbin_watson_statistic2,0.0005971728774949054
durbin_watson_statistic1,0.00045443413855979036
return_correlation_ts2_lag_1,0.0
price2_granger_cause_price1,0.0
co_integration_statistic,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts1_lag_2,0.0
price_adf_p_values,0.0
return_autocorrelation_lag1_2,0.0
return_autocorrelation_lag1_1,0.0
return_kurtosis2,0.0
return_kurtosis1,0.0
price1_granger_cause_price2,0.0
