feature,shap_importance
return_autocorrelation_lag1_rolling_sd2,1.6421910524368286
return_autocorrelation_lag1_rolling_sd1,1.35027277469635
standardised_price_mean1,0.47995033860206604
return_correlation_ts1_lag_0,0.3657776713371277
return_mean2,0.35623255372047424
return_mean1,0.2972491681575775
standardised_price_mean2,0.1812800168991089
return_sd2,0.07755782455205917
return_kurtosis2,0.04459970071911812
price_adf_p_values,0.0411422923207283
return_correlation_ts1_lag_3,0.027155620977282524
return_sd1,0.01874915137887001
return_correlation_ts2_lag_3,0.009348762221634388
return_kurtosis1,0.00586877204477787
price2_granger_cause_price1,0.005465355236083269
return_correlation_ts2_lag_1,0.005087838973850012
return_correlation_ts2_lag_2,0.0
co_integration_statistic,0.0
durbin_watson_statistic2,0.0
durbin_watson_statistic1,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts1_lag_2,0.0
return_skew1,0.0
return_autocorrelation_lag1_2,0.0
return_autocorrelation_lag1_1,0.0
return_skew2,0.0
price1_granger_cause_price2,0.0
