feature,shap_importance
return_kurtosis1,1.4875246286392212
sqreturn_autocorrelation_ts2_lag3,1.3207306861877441
return_correlation_ts1_lag_0,0.47748517990112305
sqreturn_autocorrelation_ts2_lag2,0.27166223526000977
return_sd1,0.20403313636779785
return_mean2,0.19421711564064026
return_autocorrelation_2_lag1,0.17307718098163605
sqreturn_autocorrelation_ts1_lag3,0.16693660616874695
sqreturn_autocorrelation_ts2_lag1,0.1261424571275711
return_correlation_ts1_lag_1,0.07816483825445175
return_skew2,0.07788809388875961
price1_granger_cause_price2,0.06483455002307892
return_mean1,0.061657872051000595
return_skew1,0.05421559140086174
price2_granger_cause_price1,0.05106232687830925
return_correlation_ts2_lag_1,0.03949298709630966
return_autocorrelation_1_lag1,0.03254318609833717
return_autocorrelation_1_lag2,0.0294130090624094
sqreturn_autocorrelation_ts1_lag2,0.022225311025977135
return_sd2,0.015964459627866745
sqreturn_autocorrelation_ts1_lag1,0.011206396855413914
return_correlation_ts2_lag_2,0.009380597621202469
return_correlation_ts1_lag_3,0.009102151729166508
return_autocorrelation_2_lag2,0.008207593113183975
return_correlation_ts2_lag_3,0.0074257501401007175
return_autocorrelation_2_lag3,0.0064504072070121765
return_correlation_ts1_lag_2,0.0061187902465462685
return_kurtosis2,0.004733660724014044
return_autocorrelation_1_lag3,0.0027506963815540075
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_3,0.0
