feature,mean_importance
price2_granger_cause_price1,-0.0010237643367926124
price1_granger_cause_price2,1.291132503977721e-06
return_correlation_ts2_lag_2,5.470496013026127e-05
sqreturn_correlation_ts2_lag_2,5.470496013026405e-05
return_mean1,6.69969163815648e-05
return_correlation_ts1_lag_1,0.00013246744799705334
sqreturn_correlation_ts1_lag_1,0.00013246744799706446
return_correlation_ts1_lag_3,0.00013254679823416772
sqreturn_correlation_ts1_lag_3,0.00013254679823416772
return_autocorrelation_1_lag1,0.000160993367328488
return_autocorrelation_2_lag2,0.00020344596428682193
return_mean2,0.00021815525781747891
return_correlation_ts1_lag_2,0.0002469751626793415
sqreturn_correlation_ts1_lag_2,0.0002469751626793415
return_autocorrelation_1_lag3,0.00025923151837697336
return_autocorrelation_1_lag2,0.00027403194365986926
return_autocorrelation_2_lag3,0.00027739418937790803
sqreturn_correlation_ts1_lag_0,0.00037325507246737944
return_correlation_ts1_lag_0,0.000373255072467385
return_autocorrelation_2_lag1,0.00043259527320135827
sqreturn_correlation_ts2_lag_3,0.0007470560612927418
return_correlation_ts2_lag_3,0.0007470560612927418
sqreturn_correlation_ts2_lag_1,0.0009373805146791675
return_correlation_ts2_lag_1,0.000937380514679173
return_skew1,0.0024605476123524205
sqreturn_autocorrelation_ts2_lag3,0.002489151472734738
sqreturn_autocorrelation_ts1_lag3,0.0037172114816530627
sqreturn_autocorrelation_ts2_lag2,0.004616952536174113
sqreturn_autocorrelation_ts2_lag1,0.0048590530739020974
sqreturn_autocorrelation_ts1_lag2,0.005877225383564227
sqreturn_autocorrelation_ts1_lag1,0.006570661947783191
return_sd1,0.013660082413616803
return_sd2,0.014719843829612337
return_skew2,0.03381057403044198
return_kurtosis2,0.8047798291124242
return_kurtosis1,0.8725780346979093
