feature,mean_importance
sqreturn_autocorrelation_ts1_lag1,-0.003775054006569678
return_autocorrelation_2_lag2,-0.0009208790957927592
return_correlation_ts1_lag_3,-0.000779265152483144
price2_granger_cause_price1,-0.0006627786176643169
return_autocorrelation_1_lag1,-0.000309144577075704
return_correlation_ts2_lag_1,-0.0002704360533034689
return_autocorrelation_2_lag3,-0.00015570413877908918
return_autocorrelation_1_lag3,-0.00010283222828787464
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_0,0.0
return_correlation_ts2_lag_3,0.0
price1_granger_cause_price2,0.0
return_correlation_ts1_lag_2,0.00013854429125786938
sqreturn_autocorrelation_ts1_lag3,0.00015061176114384845
sd2,0.00015160699599776618
return_autocorrelation_1_lag2,0.0003664264605305667
return_correlation_ts2_lag_2,0.000366800680927859
return_correlation_ts1_lag_1,0.0005676364205006945
skewness2,0.0005804363552523783
skewness1,0.0029405385598368916
sqreturn_autocorrelation_ts2_lag1,0.0034980705671611933
return_autocorrelation_2_lag1,0.009672550827093517
sqreturn_autocorrelation_ts1_lag2,0.0155785904362284
mean1,0.020046926542431454
sd1,0.02795809312969789
sqreturn_autocorrelation_ts2_lag2,0.032423706969310497
return_correlation_ts1_lag_0,0.061911139718588734
kurtosis2,0.08321756759080394
mean2,0.08516003422696014
sqreturn_autocorrelation_ts2_lag3,0.10704957719078693
kurtosis1,0.12377199857313743
