0,0.6785684696332028,
1,0.3552922031805126,
2,0.17226968472394444,
3,0.07382024858939605,
4,0.035972805013457246,
5,0.01101929040877683,
6,0.004457964630545873,
7,0.0017482659832244987,
8,0.000825066337285578,
9,0.0004300922838070835,
10,0.0001906363774903213,
11,0.0001389098894891286,
12,0.00012507554163053637,
13,0.00012272368250075923,
14,0.00012302129306283115,
15,0.00012442635726331335,
16,0.0001257259923984379,
17,0.00012690078728880985,
18,0.0001279475759816795,
19,0.00012883054924772092,
20,0.00012955372911517294,
21,0.00013014752886189736,
22,0.00013060205944387857,
23,0.0001309334699599141,
24,0.00013117729366813927,
25,0.00013132973013958222,
26,0.0001314062089172098,
27,0.00013143215393027593,
28,0.00013140288447956942,
29,0.00013133128106954494,
30,0.0001312271623490614,
31,0.00013109410569122135,
32,0.0001309388866524852,
33,0.00013076490937557455,
34,0.00013057470596210147,
35,0.0001303714588962477,
36,0.00013015787308864933,
37,0.0001299355877047199,
38,0.00012970346193986082,
39,0.0001294697007776185,
40,0.0001292274052181281,
41,0.00012898207856868151,
42,0.00012873120304006538,
43,0.00012848289181831074,
44,0.00012822586689236704,
45,0.00012797331242918731,
46,0.00012771598712286615,
47,0.00012745902773341787,
48,0.00012720246468949536,
49,0.00012694687988650273,
50,0.00012669031906047,
51,0.0001264351445272973,
