feature,mean_importance
price2_granger_cause_price1,-0.0030283124760388525
price1_granger_cause_price2,-0.0014486151834312677
return_autocorrelation_1_lag2,-0.0005791102798656022
return_mean2,-0.00046287385432767223
return_mean1,-0.0003889582357683996
return_autocorrelation_2_lag2,-0.0002938050314315821
return_autocorrelation_1_lag3,-0.00017781098125049243
return_correlation_ts2_lag_2,9.020270370625471e-05
sqreturn_correlation_ts1_lag_2,0.0001112912325100024
return_correlation_ts1_lag_2,0.00019691232759615483
return_correlation_ts1_lag_1,0.00019887481702661746
return_correlation_ts1_lag_3,0.00036891303046207027
sqreturn_correlation_ts2_lag_2,0.00041362773244731923
sqreturn_autocorrelation_ts2_lag3,0.00044232981681638914
sqreturn_correlation_ts1_lag_1,0.0005183279106806493
return_autocorrelation_2_lag1,0.0008918159577374074
sqreturn_correlation_ts1_lag_0,0.0009479179124177506
sqreturn_correlation_ts2_lag_3,0.001052109069586371
sqreturn_autocorrelation_ts2_lag1,0.0010686582585864746
return_autocorrelation_1_lag1,0.0013026712475701751
sqreturn_correlation_ts1_lag_3,0.0013571103061156497
sqreturn_correlation_ts2_lag_1,0.0014100102052222896
return_correlation_ts2_lag_3,0.0015392393594098274
sqreturn_autocorrelation_ts1_lag3,0.0015801497573703304
return_correlation_ts1_lag_0,0.0017662099891549766
return_autocorrelation_2_lag3,0.0022907694441081984
return_correlation_ts2_lag_1,0.0026716297404676625
sqreturn_autocorrelation_ts1_lag1,0.004361606412853669
sqreturn_autocorrelation_ts2_lag2,0.0058708858642859355
sqreturn_autocorrelation_ts1_lag2,0.007773752182980031
return_skew1,0.014907220616120853
return_skew2,0.04817777679004894
return_sd1,0.09079667431231096
return_sd2,0.10228642781571429
return_kurtosis1,0.19612343955365624
return_kurtosis2,0.24629411777926152
