feature,mean_importance
return_correlation_ts2_lag_1,-0.0003255309223825553
return_autocorrelation_1_lag2,-0.00029157216914591497
return_autocorrelation_2_lag1,-0.00012754159654378982
sqreturn_correlation_ts2_lag_1,-0.0001266493854416184
return_autocorrelation_1_lag3,-7.855578747322788e-05
sqreturn_correlation_ts1_lag_1,-6.8605165786495e-05
return_autocorrelation_2_lag3,-6.607848932620453e-05
return_correlation_ts1_lag_1,1.431911651940121e-05
return_autocorrelation_2_lag2,1.4340003358703779e-05
sqreturn_correlation_ts1_lag_3,5.7636527042020935e-05
sqreturn_correlation_ts2_lag_3,5.850314027021075e-05
return_correlation_ts1_lag_3,0.00010349127926326807
return_correlation_ts2_lag_2,0.00017365746156108308
return_correlation_ts2_lag_3,0.00026201661868445193
sqreturn_correlation_ts1_lag_2,0.00029535673975633614
return_autocorrelation_1_lag1,0.00030177236501039985
sqreturn_correlation_ts2_lag_2,0.00043336434494706255
sqreturn_autocorrelation_ts2_lag2,0.0004961700936750357
return_correlation_ts1_lag_2,0.0005854796782212401
sqreturn_autocorrelation_ts1_lag3,0.0005857031286958525
sqreturn_autocorrelation_ts2_lag1,0.0008024119836833766
sqreturn_autocorrelation_ts2_lag3,0.0008623399017914258
price1_granger_cause_price2,0.0010754790571888162
sqreturn_autocorrelation_ts1_lag1,0.0011237568562616873
sqreturn_autocorrelation_ts1_lag2,0.0014136430063962312
return_mean2,0.0020106104564541817
price2_granger_cause_price1,0.0021089509236822844
return_mean1,0.0023347303200780545
return_skew1,0.025020226130329875
return_skew2,0.03555501745120049
return_sd1,0.03659474077421118
return_kurtosis2,0.06800587576369235
return_kurtosis1,0.07394503304998763
return_sd2,0.08549308638711478
sqreturn_correlation_ts1_lag_0,0.11731787854556863
return_correlation_ts1_lag_0,0.3315064837927092
