feature,weight
intercept,-0.05258278708367064
return_mean1,-0.28603281388732416
return_mean2,-0.6279448267968799
return_sd1,0.24069685329730253
return_sd2,0.21823631568659543
return_skew1,0.6763277610449023
return_skew2,1.1066283792314067
return_kurtosis1,-2.287792162003766
return_kurtosis2,-3.7656554486577662
return_autocorrelation_1_lag1,0.8243173004226482
return_autocorrelation_1_lag2,0.6570810975970699
return_autocorrelation_1_lag3,0.17163905838896548
return_autocorrelation_2_lag1,0.30224473050533324
return_autocorrelation_2_lag2,0.9637400837355076
return_autocorrelation_2_lag3,-0.13018356733065353
return_correlation_ts1_lag_0,-0.8988912653496954
return_correlation_ts1_lag_1,0.576188593929227
return_correlation_ts1_lag_2,0.6397303050611173
return_correlation_ts1_lag_3,-0.04897816457435918
return_correlation_ts2_lag_1,0.3193608813702206
return_correlation_ts2_lag_2,0.7375981210425501
return_correlation_ts2_lag_3,-0.1314048747916725
sqreturn_autocorrelation_ts1_lag1,-1.1534233988429154
sqreturn_autocorrelation_ts1_lag2,-0.8208065925096988
sqreturn_autocorrelation_ts1_lag3,-0.42552061472097735
sqreturn_autocorrelation_ts2_lag1,-1.2357103939340834
sqreturn_autocorrelation_ts2_lag2,-0.3822038133808076
sqreturn_autocorrelation_ts2_lag3,-0.4959228802315767
sqreturn_correlation_ts1_lag_0,-0.8988912653496954
sqreturn_correlation_ts1_lag_1,0.576188593929227
sqreturn_correlation_ts1_lag_2,0.6397303050611173
sqreturn_correlation_ts1_lag_3,-0.04897816457435918
sqreturn_correlation_ts2_lag_1,0.3193608813702206
sqreturn_correlation_ts2_lag_2,0.7375981210425501
sqreturn_correlation_ts2_lag_3,-0.1314048747916725
price2_granger_cause_price1,-0.557020473711096
price1_granger_cause_price2,-0.4606525246063779
