feature,mean_importance
sqreturn_correlation_ts1_lag_2,-0.007557838625024582
return_mean1,-0.0013914472781242804
sqreturn_correlation_ts1_lag_1,-0.0009035399442418213
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts1_lag_0,0.0
return_autocorrelation_2_lag3,0.0
return_correlation_ts1_lag_3,0.0
return_autocorrelation_2_lag1,0.0
return_skew1,0.0
return_kurtosis1,0.0
price1_granger_cause_price2,0.0
sqreturn_autocorrelation_ts2_lag3,5.551115123125783e-18
return_correlation_ts2_lag_1,5.551115123125783e-18
return_autocorrelation_1_lag3,5.551115123125783e-18
return_skew2,5.551115123125783e-18
return_autocorrelation_2_lag2,5.551115123125783e-18
return_autocorrelation_1_lag2,5.551115123125783e-18
return_autocorrelation_1_lag1,5.551115123125783e-18
sqreturn_correlation_ts1_lag_0,1.1102230246251566e-17
return_correlation_ts2_lag_3,1.6653345369377347e-17
sqreturn_autocorrelation_ts1_lag3,0.0028720257450101927
return_mean2,0.01087864449184145
sqreturn_autocorrelation_ts2_lag1,0.013236005722112799
price2_granger_cause_price1,0.02698077149367063
sqreturn_autocorrelation_ts1_lag1,0.03422756547564197
sqreturn_autocorrelation_ts1_lag2,0.03481965770301702
sqreturn_autocorrelation_ts2_lag2,0.04328518045299714
return_sd2,0.10610806745825156
return_sd1,0.22142575507363946
return_kurtosis2,0.2811788431328323
