feature,mean_importance
durbin_watson_statistic1,-0.0012314983350273823
return_skew2,-0.0005117323952169219
return_correlation_ts1_lag_0,-0.00027232250611695236
return_sd1,-0.00014309084185619366
return_kurtosis1,-0.00011830263935400445
price2_granger_cause_price1,-9.185678991143336e-05
return_autocorrelation_lag1_2,-3.3933957994614764e-05
return_autocorrelation_lag1_1,-3.331899355956472e-05
return_correlation_ts2_lag_3,-1.4774453208108579e-05
return_correlation_ts2_lag_2,-1.021173395798422e-05
return_correlation_ts1_lag_2,4.561014006643216e-07
return_correlation_ts2_lag_1,7.72972679880593e-06
return_correlation_ts1_lag_1,8.588210692621334e-06
return_correlation_ts1_lag_3,2.8610128907379656e-05
price1_granger_cause_price2,3.998135891655902e-05
return_skew1,0.00016854953294713343
durbin_watson_statistic2,0.00048305913337829895
return_mean1,0.0005983384192808208
return_mean2,0.0011632603364513771
price_adf_p_values,0.002414137321981309
co_integration_statistic,0.0040945780821757816
return_kurtosis2,0.004579434663262989
return_sd2,0.03202485674802701
standardised_price_mean1,0.05499659294220792
return_autocorrelation_lag1_rolling_sd2,0.06377059550330909
return_autocorrelation_lag1_rolling_sd1,0.06904820132424304
standardised_price_mean2,0.19303581998892888
