feature,shap_importance
return_kurtosis2,1.669444816274999
return_kurtosis1,0.583068951139003
return_sd2,0.4857167234940117
return_sd1,0.3265377043766684
return_skew1,0.21150008906921114
sqreturn_autocorrelation_ts1_lag3,0.20296310169743614
sqreturn_autocorrelation_ts1_lag2,0.1773540236257773
sqreturn_autocorrelation_ts2_lag2,0.158142405613401
sqreturn_correlation_ts1_lag_0,0.1527153779142085
return_correlation_ts1_lag_0,0.1527153779142085
sqreturn_autocorrelation_ts1_lag1,0.14726352307028384
sqreturn_autocorrelation_ts2_lag3,0.14261285551051067
return_skew2,0.110368213245976
sqreturn_autocorrelation_ts2_lag1,0.10276510295399473
price1_granger_cause_price2,0.09588955388557327
return_mean2,0.09169952700639368
return_mean1,0.08086078324827535
price2_granger_cause_price1,0.07523173632552795
return_autocorrelation_1_lag2,0.0361468296163301
sqreturn_correlation_ts1_lag_3,0.03516884310031506
return_correlation_ts1_lag_3,0.03516884310031506
return_correlation_ts2_lag_3,0.03098946728039663
sqreturn_correlation_ts2_lag_3,0.03098946728039663
return_autocorrelation_1_lag1,0.025741461077848894
sqreturn_correlation_ts2_lag_2,0.018187272274403764
return_correlation_ts2_lag_2,0.018187272274403764
return_correlation_ts1_lag_2,0.017885763474285984
sqreturn_correlation_ts1_lag_2,0.017885763474285984
return_autocorrelation_2_lag3,0.014593336429990764
return_autocorrelation_1_lag3,0.012008972880365131
return_autocorrelation_2_lag2,0.00995547068963475
return_autocorrelation_2_lag1,0.00922856516201856
sqreturn_correlation_ts2_lag_1,0.006933230523148612
return_correlation_ts2_lag_1,0.006933230523148612
return_correlation_ts1_lag_1,0.0003062925576651524
sqreturn_correlation_ts1_lag_1,0.0003062925576651524
