feature,mean_importance
return_kurtosis2,-0.0005744489445083545
return_autocorrelation_lag1_2,-0.00022205920226273657
price1_granger_cause_price2,0.0
return_correlation_ts2_lag_2,0.0
return_sd2,0.0
return_skew1,0.0
return_skew2,0.0
return_autocorrelation_lag1_1,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts2_lag_1,7.775001142216187e-05
price2_granger_cause_price1,0.00017254076812458496
return_kurtosis1,0.0007773903252064396
return_correlation_ts2_lag_3,0.0012824334632391132
return_mean1,0.0018297658483872382
return_correlation_ts1_lag_3,0.003348347373392374
return_correlation_ts1_lag_0,0.009272253795944397
return_sd1,0.018105411135602267
return_mean2,0.026658708987564866
return_autocorrelation_lag1_rolling_sd1,0.1256894587785348
return_autocorrelation_lag1_rolling_sd2,0.42835033994981614
