feature,mean_importance
return_autocorrelation_1_lag2,-0.00048540150927448564
return_skew2,-0.00043764083282469277
sqreturn_correlation_ts1_lag_2,-0.00031413221248777765
return_autocorrelation_2_lag3,-0.00026367761949991353
return_correlation_ts1_lag_2,-2.6661297436031406e-05
return_autocorrelation_1_lag3,-5.551115123125783e-18
return_correlation_ts1_lag_3,-5.551115123125783e-18
sqreturn_correlation_ts2_lag_3,-5.551115123125783e-18
sqreturn_correlation_ts1_lag_3,0.0
return_skew1,0.0
sqreturn_correlation_ts2_lag_2,0.0
return_autocorrelation_2_lag1,0.0
return_autocorrelation_2_lag2,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts1_lag_1,0.0
return_mean2,0.0
sqreturn_correlation_ts2_lag_1,0.0
return_correlation_ts2_lag_1,0.0
return_correlation_ts2_lag_2,3.207929328380432e-06
price1_granger_cause_price2,0.0006430280467367766
sqreturn_correlation_ts1_lag_1,0.0011785464270603785
return_autocorrelation_1_lag1,0.001500096741180157
sqreturn_autocorrelation_ts2_lag3,0.007293021835002578
return_mean1,0.00979105437066632
price2_granger_cause_price1,0.010961274536662907
return_kurtosis2,0.011309336019881516
sqreturn_correlation_ts1_lag_0,0.017113876339784517
sqreturn_autocorrelation_ts1_lag2,0.02302030204899924
sqreturn_autocorrelation_ts1_lag3,0.02702491222584969
return_correlation_ts1_lag_0,0.027925018440001247
sqreturn_autocorrelation_ts2_lag2,0.035681601077494005
return_kurtosis1,0.04774523959774487
return_sd2,0.06966834211788549
return_sd1,0.07430705589005797
sqreturn_autocorrelation_ts2_lag1,0.12083589387584785
sqreturn_autocorrelation_ts1_lag1,0.12425662152775496
