"","AAPL","MSFT","AMZN","FB","GOOGL","GOOG","TSLA","NVDA","JPM","JNJ","V","UNH","HD","PG","MA","PYPL","DIS","ADBE","BAC","CMCSA","PFE","XOM","CSCO","CRM","VZ","NFLX","KO","NKE","INTC","ABT","PEP","TMO","ABBV","LLY","ACN","T","AVGO","CVX","WMT","MRK","WFC","COST","DHR","MDT","MCD","TXN","QCOM","ORCL","HON","LIN","PM","NEE","BMY","UNP","INTU","MS","C","UPS","AMGN","SBUX","LOW","AMD","RTX","AMAT","TGT","GS","AMT","IBM","BA","BLK","ISRG","MRNA","MMM","NOW","DE","CAT","GE","CVS","AXP","CHTR","SPGI","SCHW","ZTS","ANTM","PLD","LRCX","ADP","MU","LMT","MDLZ","MO","GILD","SYK","BKNG","TMUS","CCI","TJX","DUK","FIS","CI","PNC","CB","COP","MMC","EL","USB","CME","TFC","BDX","GM","CSX","EQIX","COF","ILMN","ADSK","EW","SHW","FDX","SO","CL","ICE","HCA","ITW","NSC","ETN","BSX","FISV","APD","ADI","ATVI","REGN","MCO","D","EMR","AON","IDXX","NXPI","WM","PGR","DG","HUM","F","TWTR","NOC","ECL","KLAC","FCX","CMG","JCI","VRTX","ROP","MSCI","BIIB","ALGN","NEM","DXCM","GPN","TEL","TT","IQV","TROW","LHX","PSA","A","EXC","KMB","APTV","GD","AEP","APH","SNPS","EBAY","INFO","DLR","ROST","MET","EOG","ORLY","SPG","BK","CDNS","SRE","AIG","PRU","SLB","CNC","FTNT","EA","MCHP","YUM","PH","CTSH","RMD","DD","PPG","ALL","DFS","BAX","MSI","MAR","TRV","SBAC","STZ","IFF","SYY","XEL","PAYX","WELL","GIS","ROK","XLNX","AZO","MPC","PXD","HPQ","AFL","MTD","HLT","TDG","CMI","CTAS","MNST","FRC","WBA","KMI","ADM","PSX","MCK","KR","CBRE","DHI","FAST","PEG","ANSS","GLW","SWK","AME","ZBH","AVB","AWK","NUE","EFX","WST","SWKS","KEYS","STT","CPRT","VRSK","WMB","AMP","WEC","ES","LUV","SIVB","LEN","LH","ZBRA","EQR","AJG","PCAR","VLO","ARE","WLTW","MXIM","BLL","HSY","O","ODFL","FITB","VFC","ENPH","CDW","WY","LYB","ED","SYF","BBY","DAL","IT","GNRC","KHC","FTV","RSG","CERN","URI","DOV","WAT","KSU","ETSY","ALB","GRMN","VMC","EXR","DLTR","NTRS","VIAC","HIG","IP","XYL","DTE","OKE","KMX","MLM","VTR","OXY","QRVO","PPL","EXPE","MAA","AEE","NDAQ","TSCO","TRMB","VRSN","EXPD","STE","ESS","HBAN","TSN","TER","TDY","EIX","DPZ","FLT","FE","CHD","MKC","ETR","COO","CTLT","ANET","PKI","CLX","HES","CRL","BR","WDC","TYL","PEAK","PAYC","GWW","AKAM","HOLX","KEY","MPWR","POOL","HPE","DRI","DRE","DGX","ULTA","RF","IR","GPC","TTWO","NVR","CMS","ABC","MKTX","CFG","AMCR","NTAP","STX","HAL","CZR","TFX","CE","CINF","AVY","BBWI","MTB","CAH","IEX","VTRS","CCL","J","BXP","UDR","RCL","TXT","K","CAG","BIO","AES","PFG","RJF","OMC","BKR","DVN","MAS","WAB","EMN","MGM","EVRG","CNP","LNT","UAL","ABMD","PHM","SJM","INCY","FANG","LKQ","XRAY","JBHT","NLOK","WHR","AAP","IPG","PTC","FBHS","FMC","JKHY","PKG","LVS","CBOE","WRK","ATO","HRL","HWM","HAS","AAL","PNR","LDOS","FFIV","CTXS","IRM","PWR","LUMN","ALLE","KIM","UHS","CHRW","L","SNA","TPR","BWA","MHK","HSIC","LYV","RHI","LNC","HST","DXC","MOS","DISH","RE","NRG","WRB","REG","WYNN","CF","PENN","NI","LW","AOS","CMA","AIZ","JNPR","NWL","NWSA","WU","TAP","IVZ","PNW","MRO","SEE","DVA","CPB","GL","ZION","ROL","NCLH","NLSN","BEN","HII","FRT","PVH","DISCK","ALK","APA","PBCT","VNO","COG","HBI","LEG","PRGO","IPGP","GPS","RL","UNM","NOV","DISCA","UAA","UA","NWS"
"1",41.31007,82.004974,1189.01001,181.419998,1073.209961,1065,64.106003,49.395557,96.912292,126.761429,111.998543,209.598862,172.878128,81.57914,148.906738,73.839996,108.726067,177.699997,27.702541,38.18557,30.019215,69.928825,34.681511,104.410004,45.471256,201.070007,40.607414,61.287899,42.978653,55.27018,106.200912,191.221954,82.042297,78.516113,145.510391,30.398796,231.258133,108.825432,92.094955,48.267445,54.567165,177.262619,90.877937,76.541359,159.082077,95.582375,58.395512,43.821487,137.059464,146.433975,85.396767,35.735897,54.715313,126.156364,154.274948,47.372238,66.456902,110.744461,160.060394,53.725559,85.75692,10.98,74.089836,50.392845,61.745342,239.537415,131.830887,130.580139,282.886383,464.812775,375.25,18.6,182.042877,182.380005,140.6987,114.875282,53.28297,68.111374,102.357719,315.700012,165.373993,39.839771,86.659988,271.931702,62.260685,132.353073,131.23056,35.310001,267.383698,41.262173,44.126236,61.194916,163.680313,1834.51001,65.690002,105.759911,44.055161,80.995514,101.564369,204.332993,115.382759,123.288841,60.479393,80.819725,134.350128,46.978546,173.15123,43.413937,226.917679,32.888844,21.94919,370.126221,79.643707,321.410004,132.570007,52.403332,126.942902,194.308929,42.181473,58.755859,75.887123,132.807922,120.705254,149.894775,66.583572,35.48,74.739998,147.919159,82.264694,46.323196,372.829987,142.530045,67.99379,58.600933,154.798859,190.009995,73.950409,87.085899,55.86261,100.347595,300.054871,8.132576,32.830002,247.058731,150.015091,87.873573,10.63766,467.429993,30.43383,172.210007,280.511688,146.273315,316.730011,210.279999,30.983072,121.410004,103.043716,69.84581,72.782646,117.980003,85.045135,133.521973,194.161743,68.729401,43.045506,104.941544,66.214798,155.754547,73.113953,40.659836,87.82,28.047617,50.139355,105.406754,76.956078,36.722897,96.446564,331.450012,163.52861,44.149235,42.669998,106.022873,34.687222,75.336067,39.027706,66.610001,71.610001,82.210228,67.796692,86.488777,150.22908,65.82518,107.249809,72.49543,98.927071,79.355324,60.983753,63.195263,122.063049,109.240273,116.252365,165.894897,181.395035,128.222504,60.509521,49.368557,62.313034,66.220985,34.83746,153.519882,84.729683,870.159973,54.863255,137.308655,20.955778,40.685307,590.780029,72.275871,306.639893,129.33783,167.257553,57.41,92.785393,74.029503,13.839504,41.031929,80.970734,121.598015,27.617199,41.150002,35.378551,25.605545,50.910801,152.369995,29.316271,117.18219,69.644402,107.677185,171.455582,93.894539,52.827766,96.807579,104.989655,64.854889,58.68,59.728737,47.279999,112.559128,20.2854,108.7724,68.743828,64.34259,50.47393,205.800003,41.13599,141.960007,165.339996,65.175964,71.322578,51.014439,66.565361,117.098129,150.706055,49.904896,47.451454,101.540215,58.939289,85.015671,22.900604,67.329903,5.68,88.871353,23.329844,74.40313,75.042374,23.47414,56.233643,54.212818,143.899994,52.52,42.915939,57.956482,71.17614,52.438202,103.940002,75.949219,188.940002,95.365883,53.919998,84.691521,60.353371,98.877007,90.049866,83.389999,82.068771,47.945168,39.073463,39.79615,63.686077,92.636383,48.170914,62.560001,177.480347,57.032402,60.294231,61.130001,27.098595,116.462593,93.25383,65.540634,83.305618,85.99221,35.490002,153.949997,68.404396,111.288498,242.135925,11.761209,53.035473,32.152958,204.020004,52.155373,251.916779,186.929993,35.41943,64.79937,72.208679,80.895813,242.878723,36.32,225.089996,83.142212,152.166992,50.012341,128.860001,94.032745,39.350483,182.279999,26.606258,129.639999,276.58136,66.650002,41.98,14.96271,118.778694,148.828751,13.341363,99.169182,26.714186,82.584167,254.470001,13.491213,22.299999,92.067017,102.669998,2456.76001,49.453564,80.64019,221.128632,29.183279,8.759254,58.788006,34.810383,28.059923,38.369999,254.12645,85.819115,74.510094,87.873077,23.919397,146.223312,48.482204,129.447113,30.334444,53.847973,58.467384,116.833199,38.664268,100.681091,50.971569,55.453629,28.393923,256.230011,14.271992,39.789284,71.8666,68.12973,19.819405,24.589979,29.214497,83.2174,66.675827,25.315577,55.370522,25.996124,42.313416,88.230003,317.519989,25.304197,90.939087,64.510002,97.352585,25.629999,35.513985,97.569244,11.97082,111.113815,164.921707,20.21063,83.779999,41.109516,65.939438,130.082428,85.32515,49.031693,104.339996,41.475903,93.386414,41.938187,20.16194,77.451721,33.035812,37.921463,56.360149,165.320007,104.112617,27.611942,30.964569,14.151011,85.988518,14.702044,125.124443,82.161339,45.153954,141.429001,33.140095,34.189293,120.440002,66.79216,55.110001,55.18679,51.590199,16.976713,56.665905,32.723873,31.93,215.962189,38.051773,48.365677,58.462917,100.817078,37.960537,22.58,24.844891,71.231438,41.701759,64.909966,86.420876,25.496914,19.922697,11.935087,16.325478,60.392113,16.074642,82.053535,15.556542,33.003464,58.959999,34.598419,78.393143,41.763123,24.765858,47.59,24.691164,28.729694,188.631119,120.539482,102.159782,26.9,63.187778,31.211849,14.110077,60.622856,23.964821,13.682504,34.532616,57.294662,124.349998,25.128117,100.197426,28.35215,29.414722,28.93,23.450001,22.07,12.277898
"2",41.302879,82.38662,1204.199951,184.669998,1091.52002,1082.47998,63.450001,52.646469,97.011055,127.972343,113.113533,211.797577,173.77916,81.480141,150.778992,76.75,109.192856,181.039993,27.609888,37.571922,30.241644,71.302231,34.958183,105.290001,44.536869,205.050003,40.518246,61.27824,41.520039,55.392387,105.922035,194.729706,83.326141,78.942642,146.181931,29.696796,233.78717,109.618706,92.898293,48.198757,54.986977,179.389923,92.087135,78.133461,158.411682,98.171806,59.058289,44.836433,135.927048,147.662094,85.290421,34.977821,54.759933,126.862457,154.702606,47.499313,66.662445,113.198082,163.080734,54.732391,86.13131,11.55,75.176682,51.285923,61.325367,237.307571,132.344604,134.169525,283.801239,469.716827,383.820007,18.799999,182.116333,184.899994,140.478958,114.726517,52.674896,67.421913,101.503784,315.640015,165.354462,39.484306,87.47654,268.180389,61.422352,132.151718,131.6073,34.799999,279.563019,41.384644,43.458401,60.602257,165.977722,1826.01001,65.730003,106.070534,44.950066,81.463539,102.593407,204.303253,113.285889,122.610985,59.827888,80.629059,135.19278,45.907555,176.149521,42.767197,228.843842,32.632858,22.036304,370.710358,79.431755,323.049988,135.020004,53.973331,128.233536,186.146378,42.396961,59.533531,76.254242,131.10701,121.81469,148.834946,66.658318,36.150002,76.139999,147.843887,84.225662,46.96072,377.589996,142.500702,68.587303,58.228565,153.823639,196,73.467064,87.143181,56.065201,103.220238,301.349274,7.855958,33.43,259.2323,150.531158,87.959366,10.413606,475.149994,30.144957,173.779999,281.043518,146.673798,319.440002,216.660004,31.112976,123.449997,102.994095,70.569672,72.596939,119.120003,84.288422,137.401215,193.980423,69.062035,43.082172,105.117233,64.47776,160.239746,73.15081,41.467384,89.339996,27.970406,50.040825,105.980606,78.596581,35.80098,94.677925,338.059998,161.515076,44.010433,43.380001,106.242302,34.330276,73.081337,38.057449,66.230003,74.699997,83.415695,69.379189,86.326195,149.521164,64.944283,110.087296,72.562874,99.147469,78.853485,60.889709,63.642357,124.044304,108.808197,115.725494,166.585403,180.135162,128.877655,60.397846,49.61916,62.718136,65.57431,34.891785,152.198944,85.118202,885.869995,54.346348,134.965759,20.955778,40.487759,591.659973,72.087387,308.792023,127.18219,167.39418,56.950001,90.919281,74.002151,13.577106,41.151909,79.617477,119.807228,27.257425,41.150002,34.854576,25.313581,50.864887,154.380005,29.624081,116.484398,69.496956,108.833115,170.401108,93.568123,52.340919,95.911217,106.574097,64.730118,59.610001,58.801216,48.34,112.490303,19.953939,105.616852,69.358864,64.509331,50.257721,204.199997,40.274094,139.550003,167.869995,65.030464,71.341721,51.443356,64.27906,116.717606,148.886032,50.310547,47.363209,101.530739,58.697906,85.675972,22.247326,67.622253,5.68,88.035889,23.7176,74.456032,75.451889,23.103884,54.858891,54.454533,143.25,52.689999,42.528275,58.602833,70.577393,53.131134,101.860001,74.707275,189.539993,94.958092,55.34,85.064087,60.586643,99.052589,89.119263,83.82,81.395088,46.852936,39.017147,39.396061,63.889668,92.47364,47.504448,62.34,176.013382,56.440041,58.39135,59.52,26.837109,116.994476,93.290451,65.810555,83.057693,87.280281,35.650002,157,69.034462,112.421509,241.162491,11.410651,52.280663,32.409321,203.839996,52.449532,248.883835,185.869995,35.699322,64.576286,72.621605,81.526817,252.943268,35.700001,229.770004,82.377892,151.914093,48.947647,127.709999,94.738182,39.004066,187.059998,26.543903,131.720001,272.644287,67.279999,42.380001,14.309826,117.140762,147.090546,13.214389,99.670563,26.629889,82.489845,251.100006,13.029434,22.08,91.863525,105.239998,2391.659912,49.649769,79.903801,222.771851,28.334574,8.759254,59.92012,34.731861,27.681761,38.5,254.651291,84.380325,73.812775,87.108704,24.06974,143.889221,47.70879,130.163895,30.086208,53.487274,57.567589,114.932426,38.564037,100.623528,50.951668,54.961437,27.998026,251.699997,14.492552,38.471931,72.057289,68.436546,19.462547,23.749218,29.030273,81.053604,66.238609,25.149992,55.554146,26.069405,42.405724,88.550003,323.660004,24.657846,91.856171,65.419998,95.390366,25.629999,35.660694,97.637665,12.135708,107.670647,163.524323,20.442732,85.32,41.341175,65.371269,131.074493,84.912056,49.141994,105.459999,40.486851,93.065002,41.862522,19.764463,77.516319,33.301517,37.88327,56.944149,167.190002,105.256813,27.555176,30.351799,13.810803,84.592064,14.571785,126.214897,82.283134,44.522709,139.28418,33.608974,33.366615,119.980003,67.098038,54.34,55.88776,50.73951,16.718231,56.598595,32.411465,31.98,217.188889,38.108105,48.033569,57.654182,102.017387,38.238102,22.780001,24.954741,71.153862,40.809036,63.28788,86.060112,25.450821,20.080818,12.099244,16.4604,59.791721,15.579903,82.315651,14.829601,32.715229,58.009998,34.552616,77.09391,40.94841,24.817772,47.73,24.280113,28.560383,189.64798,119.442184,100.51429,26.4,61.767162,29.557184,13.856549,60.185303,24.021811,13.492971,33.92078,56.25259,123.099998,25.100183,100.426659,27.305975,28.773342,28.370001,22.389999,21.01,12.355177
"3",41.494736,83.11174,1209.589966,184.330002,1095.76001,1086.400024,62.924,52.923981,98.400772,127.963219,113.534111,212.716873,175.158295,82.056091,152.729645,76.730003,109.144241,183.220001,27.971222,37.813663,30.307541,71.400948,35.057083,106.68,44.681274,205.630005,41.088924,61.239632,40.758621,55.298374,106.443779,197.167297,82.850945,79.294975,147.912842,29.97286,233.865082,109.277519,92.982368,48.980034,55.674767,177.996857,92.529533,78.319672,159.522919,98.045029,59.138885,45.278126,137.763855,149.977783,84.64415,34.79808,55.469585,126.174934,157.472794,48.225456,67.484688,113.932381,162.393478,54.937477,86.805229,12.12,75.413696,51.580452,60.12022,240.624222,130.410995,136.886948,282.724396,475.917755,376.920013,18.01,181.326599,183.419998,140.450287,114.587036,51.382721,67.486259,101.129593,312.540009,163.086105,39.628418,88.342239,267.773163,61.916031,132.602371,131.852188,35.209999,273.70752,41.648426,43.938919,60.8088,166.404282,1852.349976,65.529999,106.107094,44.483158,81.715546,102.739037,204.164459,111.644852,120.42688,60.048119,79.589851,136.299942,45.490055,175.372223,42.411942,229.066452,32.888844,21.96855,373.315399,78.38166,328.899994,133.869995,54.396667,127.382889,182.98172,42.702236,60.479839,75.442696,130.882202,122.252899,148.491211,66.275177,36.560001,76.760002,146.761505,84.377953,47.274574,375.720001,142.168304,68.569328,57.977222,151.89267,196.470001,76.25106,87.334152,55.906654,104.119164,300.123474,7.874399,34.450001,257.093018,151.183548,88.388306,10.481795,472.350006,30.033136,173.229996,277.232025,148.471054,319.790009,220.270004,30.936678,123.029999,102.210159,70.341095,72.21067,121.5,83.905487,138.866684,192.882111,69.512085,42.981339,107.031143,65.889107,160.304916,73.519539,40.805779,89.07,28.037966,49.814217,106.381401,79.127045,35.457527,95.013016,342.570007,162.686737,44.112225,43.830002,107.037819,33.776405,72.063637,37.395504,66.415001,74.440002,83.126778,69.668663,85.895798,147.15831,65.108833,111.101402,71.834511,98.74498,78.105476,59.883339,64.33242,123.910324,108.042305,113.815536,168.972687,181.548935,128.943176,60.770103,49.67485,62.736561,65.610229,35.063789,150.098801,85.603882,878.340027,54.667187,133.150986,20.608494,40.111481,597.890015,71.819557,308.738434,125.41848,166.311005,57.580002,89.210312,74.594818,13.644822,41.114994,79.241081,118.882645,27.68347,40.970001,34.679909,25.438704,51.232212,153.789993,29.465511,114.524818,69.526451,109.724548,170.828339,92.627258,51.863255,94.547188,105.623436,65.766708,59.529999,57.937973,48.560001,112.785339,19.829643,104.82798,69.787514,65.000282,50.198761,200.899994,39.63747,140.970001,169.970001,64.948624,71.705429,51.657818,64.182701,115.668861,149.165298,50.084137,46.902328,102.269974,59.270039,85.64296,22.005703,67.462784,5.7,88.201042,23.163666,74.799965,75.761299,22.585527,54.325825,54.038776,143.779999,51.540001,42.625195,58.055916,70.463333,53.648396,101.860001,74.86969,189.789993,95.191116,55.279999,85.102318,61.015877,97.218643,89.694046,84.809998,80.472237,45.421741,38.801285,39.244904,63.424309,92.907669,47.359905,63.189999,173.744507,56.492317,58.626934,59.580002,26.584339,116.570946,93.336235,65.862083,83.257935,87.483688,35.110001,155.419998,69.160469,111.894081,241.796112,11.18279,52.648632,32.498051,201.210007,52.494099,245.753387,182.539993,35.76252,66.341499,73.418648,81.929184,254.63237,36.27,229.119995,84.740334,155.594879,49.413448,128.809998,94.175735,38.947899,184.080002,26.365757,131.619995,274.001251,67.419998,42.439999,14.238276,117.647751,146.836685,13.473063,96.255508,26.639257,83.093468,247.860001,12.821179,21.58,91.669296,105.419998,2411.27002,49.668457,78.880501,225.025146,28.007463,8.492747,58.614529,34.461403,27.227959,37.57,252.84906,83.242462,73.580345,87.041832,23.814159,142.231262,48.149456,129.35025,29.411007,53.221504,58.574966,115.022934,38.673374,99.817451,50.056026,55.480972,28.182165,252.059998,14.464981,37.701252,71.475723,69.438187,19.480846,24.183159,28.438805,79.047173,66.083755,24.964922,55.66431,26.362524,42.719563,88.139999,328.130005,24.841137,93.449471,65.599998,94.831085,25.309999,36.188858,96.416092,12.245631,106.553696,163.160202,20.478436,85.68,40.298714,64.893684,130.77298,85.499557,49.858997,103.379997,40.477699,93.112267,42.430019,20.012884,77.387115,33.557377,37.950096,56.082523,167.289993,105.94529,27.94442,30.341919,13.746001,84.66964,14.537046,127.949715,82.517372,44.246536,138.000977,32.783752,33.366615,119.25,66.400002,54.16,56.219292,49.843079,16.588989,56.098568,32.216221,31.620001,210.140182,39.12207,47.835587,57.447495,101.345215,38.256596,22,25.174448,72.899483,40.514626,62.56012,85.452522,25.653616,20.563948,12.031649,16.523365,59.60112,15.102524,82.848946,14.858679,32.523067,57.57,35.560242,76.244049,40.226276,24.806953,47.23,24.336168,28.105911,190.645798,119.909904,98.818932,25.91,60.745499,28.904768,13.734157,60.039455,23.926826,13.429791,33.794815,55.917988,121.709999,25.277077,100.589027,26.646624,27.697794,27.940001,22.120001,20.870001,12.229597
"4",41.967163,84.142174,1229.140015,186.850006,1110.290039,1102.22998,63.316002,53.372471,97.769089,129.019348,116.253151,216.773132,176.987915,82.110107,155.895767,78.699997,108.551003,185.339996,28.100937,38.157677,30.365211,71.343353,35.54261,108.099998,44.579342,209.990005,41.080006,61.760906,41.043011,55.458187,106.749626,200.546219,84.293213,80.268539,149.132996,30.083284,235.250839,109.098396,93.533501,48.92852,56.049923,176.726089,93.109566,79.641747,159.844376,98.796509,59.53297,45.550667,138.726883,151.290375,85.323135,34.957073,55.595341,127.782303,159.513962,48.207298,67.395294,114.281616,163.361069,55.571415,88.677254,11.88,76.061165,51.874981,60.759323,239.396881,131.251709,137.555725,294.322296,479.972626,379.01001,18.68,183.484619,187.639999,141.539505,116.56749,51.00267,68.488297,103.125313,316.779999,165.383789,40.23365,89.257149,270.022095,60.211418,132.755798,131.456619,36.029999,274.0354,41.516537,43.433964,61.185925,167.325165,1856.150024,66.099998,105.504097,44.843067,80.644485,103.622444,205.899384,111.900116,121.114128,59.89212,80.037949,135.927582,45.499126,174.502335,42.648773,228.00177,33.827442,22.223433,370.748779,79.036774,336.920013,137.789993,54.380001,127.611031,181.650253,42.208408,61.163795,75.355759,131.928146,123.259781,149.617889,66.452744,37.099998,77.639999,148.436859,84.796806,47.519775,377.959991,145.120956,67.679054,56.860138,151.551315,199.729996,77.082413,86.780373,56.426346,103.464516,304.487061,7.966605,36.25,259.117096,150.823257,89.16037,10.783779,471.309998,30.377916,175.449997,280.048828,150.3172,322.609985,219.289993,31.623335,124.519997,103.559715,71.20784,72.864349,122.339996,85.71981,140.820663,186.978653,70.196945,42.981339,105.329887,66.491142,159.327835,73.298309,41.204689,89.760002,28.028316,49.528492,105.297455,79.470863,35.764828,96.744423,353.630005,158.39064,44.473114,44.389999,106.672081,34.7826,72.686546,37.576859,67.144997,75.190002,82.678467,71.000305,86.517479,149.167206,65.854218,112.290993,73.30468,99.147469,78.020256,60.334797,65.11969,124.666458,108.081573,114.794037,166.684052,179.586945,127.969795,61.002762,49.13652,62.718136,64.415688,34.909882,151.22966,87.944809,889.340027,55.291046,134.773727,20.755762,40.356064,607.640015,72.19651,315.730652,126.883575,168.975037,57.439999,89.612999,75.169258,13.73793,41.705643,79.984917,120.031082,28.166325,40.810001,34.903084,25.383095,51.167931,156.960007,29.829281,114.543945,71.374466,110.645363,167.110352,93.241692,51.716282,95.531235,106.702858,66.524979,60.669998,58.25021,49.259998,114.260551,20.045092,105.851662,68.837021,64.333328,50.021866,204.029999,40.332867,140.850006,173.509995,63.202587,72.212677,52.193958,64.506798,112.569016,149.993439,51.112419,47.255344,103.331429,58.259865,85.99292,22.247326,67.905746,5.8,88.939362,22.822071,75.346718,75.051468,22.724371,55.158161,54.4062,144.779999,53.189999,42.519463,58.644264,70.03566,54.800026,108.300003,74.841042,190.440002,94.705643,57.43,84.81572,61.837009,98.155144,88.772568,84.580002,80.93367,45.8172,38.848209,39.351597,63.627903,92.03183,47.946083,63.34,175.123459,54.993969,59.270294,60.639999,26.749947,119.279617,91.477386,65.440422,83.429573,88.85894,35.240002,157.119995,70.042542,114.287056,237.048172,11.147734,52.535404,32.892452,205.990005,53.073505,243.490906,181.410004,35.41943,65.79837,74.369324,81.307343,254.592377,36.509998,231.990005,86.348389,153.450104,49.185303,129.779999,95.319679,38.358063,187.160004,25.751152,134.589996,275.023682,68.029999,42.880001,14.318769,120.553116,146.582809,13.381659,99.623253,25.899277,83.263252,255.149994,12.911725,21.84,92.594208,104.190002,2443.77002,49.266697,79.588211,224.611893,27.963263,8.528281,59.080154,34.897621,27.993746,39.279999,255.987991,83.477554,74.110298,87.462234,23.656301,142.925964,48.320328,131.355331,30.195433,53.648643,59.494328,112.570068,37.525208,101.333626,50.762577,55.599464,28.163752,254.25,14.602831,38.337509,72.9058,70.015701,19.737053,24.662298,28.719999,77.886597,66.065559,26.172747,54.929836,26.463287,42.359573,89.629997,330.690002,25.227018,94.190544,67.669998,93.361794,25.83,37.284309,96.064285,12.503954,108.344513,164.321396,21.353283,86.949997,40.655849,65.610046,131.045303,85.802483,50.952881,104.489998,40.67001,93.197357,42.723225,20.13213,78.282234,33.803402,37.797348,56.944149,170.350006,106.973129,27.62816,30.984337,14.02951,85.183601,14.137581,130.1306,82.564217,44.473392,138.984436,33.79652,33.61533,118.910004,66.76078,54.689999,56.531895,50.483383,16.478212,55.915867,30.175863,32.200001,207.611343,39.629047,47.969696,55.901905,105.051804,38.811714,22.98,24.890661,74.082649,40.42915,63.585995,85.813278,26.234348,20.695713,12.292367,16.676277,60.106213,15.310834,82.360855,15.042839,32.148361,58.52,35.596889,76.732475,40.47625,24.839401,47.669998,24.354851,28.498005,192.574982,117.274597,98.310333,26.049999,60.346561,29.623369,13.804096,58.718216,23.223934,13.339536,33.785812,56.271713,122.300003,25.575003,103.29216,26.61146,27.98395,28.379999,19.809999,19.01,12.529058
