feature,weight
intercept,-1.6462019468740414
mean1,1.196052766679647
mean2,1.779958776925552
sd1,0.2955915188553611
sd2,-0.10844792329284741
skewness1,-0.7844785007703564
skewness2,-0.3505824930663699
kurtosis1,-2.971648104864382
kurtosis2,-2.6206087946856114
return_autocorrelation_1_lag1,0.4597534111759096
return_autocorrelation_1_lag2,0.3234652060885907
return_autocorrelation_1_lag3,0.3507202700251587
return_autocorrelation_2_lag1,0.5676631362555812
return_autocorrelation_2_lag2,0.09136365080438638
return_autocorrelation_2_lag3,0.483847162570423
return_correlation_ts1_lag_0,-0.321937235454935
return_correlation_ts1_lag_1,0.36662395725665853
return_correlation_ts1_lag_2,0.04573014795406442
return_correlation_ts1_lag_3,0.2872124376086463
return_correlation_ts2_lag_1,0.23058156070117095
return_correlation_ts2_lag_2,-0.08546087248641544
return_correlation_ts2_lag_3,0.3501752719536301
sqreturn_autocorrelation_ts1_lag1,0.8342139640529234
sqreturn_autocorrelation_ts1_lag2,0.8319479394507536
sqreturn_autocorrelation_ts1_lag3,1.5185472629470407
sqreturn_autocorrelation_ts2_lag1,0.9717290472687853
sqreturn_autocorrelation_ts2_lag2,0.9272839443038043
sqreturn_autocorrelation_ts2_lag3,1.8941641406618759
sqreturn_correlation_ts1_lag_0,-0.321937235454935
sqreturn_correlation_ts1_lag_1,0.36662395725665853
sqreturn_correlation_ts1_lag_2,0.04573014795406442
sqreturn_correlation_ts1_lag_3,0.2872124376086463
sqreturn_correlation_ts2_lag_1,0.23058156070117095
sqreturn_correlation_ts2_lag_2,-0.08546087248641544
sqreturn_correlation_ts2_lag_3,0.3501752719536301
price2_granger_cause_price1,-1.023012568887499
price1_granger_cause_price2,-0.1844358956399822
