feature,weight
intercept,-2.057041098477657
mean1,1.5077543377520488
mean2,1.552994653255941
sd1,0.3698152442407335
sd2,-0.05423611742074719
skewness1,-0.9237766024483711
skewness2,-0.5208901000103482
kurtosis1,-2.8583507109548973
kurtosis2,-2.5223906029343865
return_autocorrelation_1_lag1,0.4966688335491014
return_autocorrelation_1_lag2,0.35536893250196533
return_autocorrelation_1_lag3,-0.0837344180372932
return_autocorrelation_2_lag1,1.1224248333151141
return_autocorrelation_2_lag2,0.08678958011913324
return_autocorrelation_2_lag3,0.33057698441007555
return_correlation_ts1_lag_0,-0.08503623106972441
return_correlation_ts1_lag_1,0.5648804626490586
return_correlation_ts1_lag_2,0.0806768048499698
return_correlation_ts1_lag_3,0.15180192328296113
return_correlation_ts2_lag_1,0.4511998415631521
return_correlation_ts2_lag_2,0.09724878988815602
return_correlation_ts2_lag_3,-0.20173243502704408
sqreturn_autocorrelation_ts1_lag1,0.7155895210198802
sqreturn_autocorrelation_ts1_lag2,1.3839936220497284
sqreturn_autocorrelation_ts1_lag3,1.6758234580909632
sqreturn_autocorrelation_ts2_lag1,0.6090873116316846
sqreturn_autocorrelation_ts2_lag2,1.67486767166034
sqreturn_autocorrelation_ts2_lag3,1.9731285002693333
sqreturn_correlation_ts1_lag_0,-0.08503623106972441
sqreturn_correlation_ts1_lag_1,0.5648804626490586
sqreturn_correlation_ts1_lag_2,0.0806768048499698
sqreturn_correlation_ts1_lag_3,0.15180192328296113
sqreturn_correlation_ts2_lag_1,0.4511998415631521
sqreturn_correlation_ts2_lag_2,0.09724878988815602
sqreturn_correlation_ts2_lag_3,-0.20173243502704408
price2_granger_cause_price1,-0.7436182291078985
price1_granger_cause_price2,-0.3167588955252675
