feature,mean_importance
sqreturn_autocorrelation_ts1_lag2,-0.01409385027181351
return_skew1,-0.01355764405207117
return_autocorrelation_2_lag2,-0.010562252835425372
sqreturn_correlation_ts1_lag_3,-0.009656723722087705
sqreturn_correlation_ts2_lag_2,-0.009189459386490729
return_autocorrelation_2_lag1,-0.008135930201089452
return_correlation_ts2_lag_2,-0.007972298746259956
return_correlation_ts1_lag_3,-0.007070894101194733
return_correlation_ts1_lag_1,-0.005068368381635618
return_autocorrelation_1_lag3,-0.00225657140469126
return_correlation_ts1_lag_2,-0.0012493736560297592
sqreturn_correlation_ts1_lag_2,-0.0005048889319526628
sqreturn_correlation_ts1_lag_1,-0.0004550038377754362
sqreturn_autocorrelation_ts1_lag1,0.0013341207107959046
sqreturn_correlation_ts1_lag_0,0.001345937924063631
return_correlation_ts1_lag_0,0.0037059629844816283
sqreturn_correlation_ts2_lag_1,0.008725126467722468
price2_granger_cause_price1,0.009040832546497617
return_autocorrelation_2_lag3,0.009414373814146799
return_correlation_ts2_lag_3,0.009832162705440517
sqreturn_correlation_ts2_lag_3,0.010580423476156972
return_autocorrelation_1_lag1,0.011612791876581548
return_correlation_ts2_lag_1,0.012405562357750491
return_autocorrelation_1_lag2,0.016802626852219095
return_skew2,0.01962945746777059
sqreturn_autocorrelation_ts2_lag1,0.028507126011513218
sqreturn_autocorrelation_ts2_lag3,0.032848905776510263
sqreturn_autocorrelation_ts2_lag2,0.032895177286002296
sqreturn_autocorrelation_ts1_lag3,0.038772510452561956
price1_granger_cause_price2,0.05832092341822166
return_sd2,0.09452007316643134
return_kurtosis2,0.1355970253780922
return_mean2,0.15668515915223075
return_kurtosis1,0.17576239362093243
return_mean1,0.18888741215012186
return_sd1,1.137291535385515
