feature,weight
intercept,-1.209845315150945
mean1,-0.061037473017077105
mean2,0.1880643910726593
sd1,0.4567981816639794
sd2,-0.3013343525052363
skewness1,0.47453097125007293
skewness2,0.6789263850875308
kurtosis1,-4.3575979284760065
kurtosis2,-3.5484990043799254
return_autocorrelation_1_lag1,0.10323554724559264
return_autocorrelation_1_lag2,0.10605642327184414
return_autocorrelation_1_lag3,0.28808672177634087
return_autocorrelation_2_lag1,0.5032525666680443
return_autocorrelation_2_lag2,0.24431116863849392
return_autocorrelation_2_lag3,0.3985605985683179
return_correlation_ts1_lag_0,-0.053765031026146395
return_correlation_ts1_lag_1,0.29274785840130996
return_correlation_ts1_lag_2,0.1537645406824396
return_correlation_ts1_lag_3,0.32352099411577107
return_correlation_ts2_lag_1,0.44532439375436483
return_correlation_ts2_lag_2,0.0032910809686269027
return_correlation_ts2_lag_3,0.27325008165381764
sqreturn_autocorrelation_ts1_lag1,-1.2166514350061146
sqreturn_autocorrelation_ts1_lag2,-0.9959515575110006
sqreturn_autocorrelation_ts1_lag3,-0.8727967447048309
sqreturn_autocorrelation_ts2_lag1,-1.196622444352883
sqreturn_autocorrelation_ts2_lag2,-1.080753788961004
sqreturn_autocorrelation_ts2_lag3,-0.8795659840627129
sqreturn_correlation_ts1_lag_0,-0.053765031026146395
sqreturn_correlation_ts1_lag_1,0.29274785840130996
sqreturn_correlation_ts1_lag_2,0.1537645406824396
sqreturn_correlation_ts1_lag_3,0.32352099411577107
sqreturn_correlation_ts2_lag_1,0.44532439375436483
sqreturn_correlation_ts2_lag_2,0.0032910809686269027
sqreturn_correlation_ts2_lag_3,0.27325008165381764
price2_granger_cause_price1,-0.7420961080834038
price1_granger_cause_price2,-0.37632717601437127
