feature,mean_importance
return_correlation_ts1_lag_2,-9.233795705882453e-05
return_correlation_ts2_lag_3,-7.842412625230778e-06
return_correlation_ts2_lag_1,0.0
return_correlation_ts1_lag_1,0.0
durbin_watson_statistic1,0.0
return_autocorrelation_lag1_2,0.0
return_correlation_ts2_lag_2,0.0
return_kurtosis2,0.0
price1_granger_cause_price2,0.0
return_skew2,0.0
return_skew1,0.0
return_sd1,0.0
durbin_watson_statistic2,0.0
return_kurtosis1,0.0
return_autocorrelation_lag1_1,3.928494179386288e-05
price2_granger_cause_price1,0.0001199759200386702
return_correlation_ts1_lag_3,0.0004514317831088799
price_adf_p_values,0.003062547589170528
return_correlation_ts1_lag_0,0.003831708936513162
co_integration_statistic,0.004122291813636653
return_mean1,0.0183197057538334
return_sd2,0.018358909116051668
standardised_price_mean1,0.02505069081296867
return_mean2,0.04758270784527406
return_autocorrelation_lag1_rolling_sd1,0.08196709220265522
standardised_price_mean2,0.08693017933046682
return_autocorrelation_lag1_rolling_sd2,0.11847344069987878
