feature,weight
intercept,-0.3091618761677388
standardised_price_mean1,1.6237840348275643
standardised_price_mean2,-1.8990483337492456
return_mean1,0.3806608893372475
return_mean2,-0.5209187127958129
return_sd1,-0.048878555256324
return_sd2,1.1035920084791249
return_skew1,-0.3556315149784601
return_skew2,0.01137043835091441
return_kurtosis1,0.001028008890318486
return_kurtosis2,-0.29548843999772934
return_autocorrelation_lag1_1,0.06348303690368258
return_autocorrelation_lag1_2,-0.01396215656594001
return_autocorrelation_lag1_rolling_sd1,1.3304038412680046
return_autocorrelation_lag1_rolling_sd2,1.5872474310888987
price_adf_p_values,0.40619055246283364
return_correlation_ts1_lag_0,0.24789173043498602
return_correlation_ts1_lag_1,-0.00761369471926467
return_correlation_ts1_lag_2,-0.004093303180772686
return_correlation_ts1_lag_3,-0.14005549563412156
return_correlation_ts2_lag_1,-0.05859364585695961
return_correlation_ts2_lag_2,-0.04858259026994439
return_correlation_ts2_lag_3,-0.17730400895204107
durbin_watson_statistic1,-0.14967476181771602
durbin_watson_statistic2,0.17923188999052672
co_integration_statistic,0.528028502392165
price2_granger_cause_price1,-0.14219197549211168
price1_granger_cause_price2,-0.2754251844812018
