feature,shap_importance
return_correlation_ts1_lag_0,3.098191976547241
return_kurtosis2,0.7348986268043518
return_kurtosis1,0.19630394876003265
return_sd1,0.03991346433758736
sqreturn_autocorrelation_ts1_lag2,0.03600951284170151
sqreturn_autocorrelation_ts1_lag1,0.03183045983314514
sqreturn_autocorrelation_ts2_lag2,0.022836314514279366
return_autocorrelation_2_lag2,0.019877970218658447
return_skew2,0.015727028250694275
return_autocorrelation_1_lag3,0.012901470996439457
return_mean1,0.008839172311127186
return_skew1,0.007073705084621906
return_correlation_ts1_lag_3,0.006102016661316156
return_correlation_ts2_lag_3,0.0044030421413481236
return_autocorrelation_2_lag3,0.0032254739198833704
sqreturn_autocorrelation_ts2_lag3,0.00306101911701262
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_0,0.0
price2_granger_cause_price1,0.0
return_correlation_ts2_lag_1,0.0
sqreturn_autocorrelation_ts2_lag1,0.0
sqreturn_autocorrelation_ts1_lag3,0.0
return_correlation_ts2_lag_2,0.0
return_mean2,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
return_autocorrelation_2_lag1,0.0
return_autocorrelation_1_lag2,0.0
return_autocorrelation_1_lag1,0.0
return_sd2,0.0
price1_granger_cause_price2,0.0
