feature,shap_importance
return_autocorrelation_2_lag3,1.4863426685333252
return_autocorrelation_2_lag1,1.0939661264419556
kurtosis1,1.081691861152649
mean1,0.7875180244445801
mean2,0.017723247408866882
return_autocorrelation_1_lag2,0.011038525030016899
price1_granger_cause_price2,0.010418551973998547
return_correlation_ts2_lag_2,0.008942986838519573
skewness1,0.006227254867553711
return_autocorrelation_1_lag3,0.004303289111703634
skewness2,0.0024388215970247984
kurtosis2,0.0
sqreturn_autocorrelation_ts2_lag1,0.0
price2_granger_cause_price1,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_autocorrelation_ts2_lag3,0.0
sqreturn_autocorrelation_ts2_lag2,0.0
sqreturn_autocorrelation_ts1_lag1,0.0
sqreturn_autocorrelation_ts1_lag3,0.0
sqreturn_autocorrelation_ts1_lag2,0.0
return_autocorrelation_1_lag1,0.0
return_correlation_ts2_lag_3,0.0
sd1,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts1_lag_0,0.0
sd2,0.0
return_autocorrelation_2_lag2,0.0
return_correlation_ts2_lag_1,0.0
