feature,weight
intercept,-2.8613922513646646
mean1,-1.5780069287090734
mean2,-0.9687559979543587
sd1,-0.6186737750723611
sd2,-0.5632884615724273
skewness1,0.1644403245045947
skewness2,-0.9061647422680443
kurtosis1,-1.16825563282342
kurtosis2,-0.9762595841497667
return_autocorrelation_1_lag1,0.22181042045268642
return_autocorrelation_1_lag2,0.2203392106465911
return_autocorrelation_1_lag3,0.1703147264490806
return_autocorrelation_2_lag1,1.035287620350118
return_autocorrelation_2_lag2,1.0151372022378904
return_autocorrelation_2_lag3,0.9794449836681859
return_correlation_ts1_lag_0,0.04863294588533766
return_correlation_ts1_lag_1,0.35076873142857024
return_correlation_ts1_lag_2,0.29478628046732347
return_correlation_ts1_lag_3,0.3247504851392161
return_correlation_ts2_lag_1,0.29363824738438155
return_correlation_ts2_lag_2,0.2719902053460842
return_correlation_ts2_lag_3,0.24709337119438893
sqreturn_autocorrelation_ts1_lag1,-0.13962393144898286
sqreturn_autocorrelation_ts1_lag2,-0.10300097242791893
sqreturn_autocorrelation_ts1_lag3,-0.1606074503114812
sqreturn_autocorrelation_ts2_lag1,0.8614961339239124
sqreturn_autocorrelation_ts2_lag2,0.9698044832042721
sqreturn_autocorrelation_ts2_lag3,1.0745128397753332
sqreturn_correlation_ts1_lag_0,0.04863294588533766
sqreturn_correlation_ts1_lag_1,0.35076873142857024
sqreturn_correlation_ts1_lag_2,0.29478628046732347
sqreturn_correlation_ts1_lag_3,0.3247504851392161
sqreturn_correlation_ts2_lag_1,0.29363824738438155
sqreturn_correlation_ts2_lag_2,0.2719902053460842
sqreturn_correlation_ts2_lag_3,0.24709337119438893
price2_granger_cause_price1,-0.30669256485342106
price1_granger_cause_price2,-0.7129812362913834
