feature,mean_importance
price2_granger_cause_price1,-0.017974808246589525
return_correlation_ts1_lag_3,-0.0002937736925220591
sqreturn_correlation_ts1_lag_3,-0.0002937736925220369
return_correlation_ts1_lag_0,-9.216678441203996e-05
sqreturn_correlation_ts1_lag_0,-9.216678441200665e-05
sqreturn_correlation_ts1_lag_2,-6.860237322958707e-05
return_correlation_ts1_lag_2,-6.860237322958707e-05
sqreturn_correlation_ts2_lag_2,-2.902550936634274e-05
return_correlation_ts2_lag_2,-2.902550936634274e-05
return_autocorrelation_2_lag3,6.426524536137234e-05
return_autocorrelation_2_lag2,0.00040898355198938364
return_correlation_ts2_lag_1,0.0005126525852731767
sqreturn_correlation_ts2_lag_1,0.0005126525852731878
sqreturn_correlation_ts1_lag_1,0.0007495334687600552
return_correlation_ts1_lag_1,0.0007495334687600552
return_autocorrelation_1_lag1,0.000879816137991829
return_autocorrelation_1_lag3,0.0009074298704676243
return_autocorrelation_1_lag2,0.00109677649278751
return_autocorrelation_2_lag1,0.0017516737465349875
sd2,0.0019573783140739097
sqreturn_autocorrelation_ts2_lag2,0.0021332120202940176
price1_granger_cause_price2,0.0030658817325969314
return_correlation_ts2_lag_3,0.003490106867277376
sqreturn_correlation_ts2_lag_3,0.003490106867277376
sqreturn_autocorrelation_ts1_lag1,0.003632222095824389
sqreturn_autocorrelation_ts2_lag1,0.00414292083927984
skewness1,0.0042825851873384835
sqreturn_autocorrelation_ts1_lag2,0.004846524060024293
skewness2,0.005859901604511974
mean1,0.010844668327765084
sqreturn_autocorrelation_ts1_lag3,0.011982863637599483
sqreturn_autocorrelation_ts2_lag3,0.014700107382439199
sd1,0.019443731503679118
mean2,0.020014537585835712
kurtosis2,0.21699315487452342
kurtosis1,0.27838522948063416
