feature,weight
intercept,-1.6894402352770985
mean1,1.4204065634657568
mean2,1.89387530345561
sd1,0.498682216501484
sd2,-0.47462851459859096
skewness1,-0.9656141007945668
skewness2,-0.6665661330852302
kurtosis1,-2.222939257325091
kurtosis2,-2.61838120405435
return_autocorrelation_1_lag1,0.5461868375057071
return_autocorrelation_1_lag2,0.03753375966177432
return_autocorrelation_1_lag3,0.6052522250491515
return_autocorrelation_2_lag1,0.5543193740267389
return_autocorrelation_2_lag2,0.05023141690995372
return_autocorrelation_2_lag3,0.353430200081402
return_correlation_ts1_lag_0,-0.30056011623694034
return_correlation_ts1_lag_1,0.6665802159872903
return_correlation_ts1_lag_2,0.15882126397113458
return_correlation_ts1_lag_3,0.4300994763236213
return_correlation_ts2_lag_1,0.2803553642269731
return_correlation_ts2_lag_2,-0.14205300927589312
return_correlation_ts2_lag_3,0.28933314093506446
sqreturn_autocorrelation_ts1_lag1,0.8112423809560738
sqreturn_autocorrelation_ts1_lag2,0.6486633103990094
sqreturn_autocorrelation_ts1_lag3,1.531275719279159
sqreturn_autocorrelation_ts2_lag1,1.0561289385517312
sqreturn_autocorrelation_ts2_lag2,1.0119207194481035
sqreturn_autocorrelation_ts2_lag3,1.4705163642604597
sqreturn_correlation_ts1_lag_0,-0.30056011623694034
sqreturn_correlation_ts1_lag_1,0.6665802159872903
sqreturn_correlation_ts1_lag_2,0.15882126397113458
sqreturn_correlation_ts1_lag_3,0.4300994763236213
sqreturn_correlation_ts2_lag_1,0.2803553642269731
sqreturn_correlation_ts2_lag_2,-0.14205300927589312
sqreturn_correlation_ts2_lag_3,0.28933314093506446
price2_granger_cause_price1,-0.4452527704607717
price1_granger_cause_price2,0.06932633838042035
