feature,weight
intercept,-1.3941749966714696
return_mean1,0.18159833185933077
return_mean2,-0.19220782599407402
return_sd1,-0.3951851146205284
return_sd2,-0.3985164111894784
return_skew1,0.5882192821791851
return_skew2,0.9677891764801438
return_kurtosis1,-1.0486041773725394
return_kurtosis2,-1.0183570114855887
return_autocorrelation_1_lag1,1.2081004727727869
return_autocorrelation_1_lag2,1.254273639553926
return_autocorrelation_1_lag3,0.921997876365571
return_autocorrelation_2_lag1,-0.005442472729001664
return_autocorrelation_2_lag2,0.13896008158140147
return_autocorrelation_2_lag3,-0.1898742068511318
return_correlation_ts1_lag_0,1.6540121505157743
return_correlation_ts1_lag_1,0.22630479869305792
return_correlation_ts1_lag_2,0.3581833711308616
return_correlation_ts1_lag_3,-0.04697675030413734
return_correlation_ts2_lag_1,0.2038310358932909
return_correlation_ts2_lag_2,0.34867953537020524
return_correlation_ts2_lag_3,0.013362042131191668
sqreturn_autocorrelation_ts1_lag1,-0.1552772255664132
sqreturn_autocorrelation_ts1_lag2,-0.023417458327269092
sqreturn_autocorrelation_ts1_lag3,-0.065497866234763
sqreturn_autocorrelation_ts2_lag1,-0.3185183190977227
sqreturn_autocorrelation_ts2_lag2,-0.27940012145067095
sqreturn_autocorrelation_ts2_lag3,-0.3485706864592869
sqreturn_correlation_ts1_lag_0,1.6540121505157743
sqreturn_correlation_ts1_lag_1,0.22630479869305792
sqreturn_correlation_ts1_lag_2,0.3581833711308616
sqreturn_correlation_ts1_lag_3,-0.04697675030413734
sqreturn_correlation_ts2_lag_1,0.2038310358932909
sqreturn_correlation_ts2_lag_2,0.34867953537020524
sqreturn_correlation_ts2_lag_3,0.013362042131191668
price2_granger_cause_price1,-1.452218862495603
price1_granger_cause_price2,-0.3973892360009979
