feature,shap_importance
kurtosis2,0.15424974371345646
kurtosis1,0.09016905542297968
sqreturn_autocorrelation_ts2_lag3,0.08278545706031232
sd1,0.043513420133908576
return_correlation_ts1_lag_0,0.03922320363561092
sqreturn_correlation_ts1_lag_0,0.02448934758340116
sqreturn_autocorrelation_ts2_lag2,0.020752985039535564
sd2,0.015467546714004384
mean2,0.011585810604088177
mean1,0.00904883295289819
price2_granger_cause_price1,0.006997368661844677
sqreturn_autocorrelation_ts1_lag2,0.005913235340317811
return_autocorrelation_2_lag1,0.004121024513362261
price1_granger_cause_price2,0.003079383156912332
return_autocorrelation_2_lag3,0.0025761297755789196
return_autocorrelation_1_lag1,0.0021516850613071607
return_autocorrelation_1_lag2,0.001933171892012642
sqreturn_autocorrelation_ts2_lag1,0.0017388182069217784
sqreturn_correlation_ts2_lag_1,0.0016392730832385989
sqreturn_correlation_ts2_lag_3,0.0014032832749755661
skewness2,0.001374127275896786
return_correlation_ts2_lag_3,0.0010774655211026308
return_autocorrelation_2_lag2,0.0010280927812363527
sqreturn_autocorrelation_ts1_lag1,0.00048176135603912937
sqreturn_correlation_ts1_lag_1,0.00023436749687594824
return_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_3,0.0
skewness1,0.0
sqreturn_correlation_ts2_lag_2,0.0
return_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
sqreturn_autocorrelation_ts1_lag3,0.0
return_autocorrelation_1_lag3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
