feature,shap_importance
return_kurtosis1,2.0707311630249023
return_mean2,1.9195103645324707
return_sd1,0.44529131054878235
sqreturn_autocorrelation_ts2_lag1,0.26946479082107544
sqreturn_autocorrelation_ts1_lag1,0.22264346480369568
return_sd2,0.20063982903957367
return_mean1,0.16867473721504211
sqreturn_autocorrelation_ts2_lag2,0.08087271451950073
return_skew2,0.08023563772439957
return_correlation_ts1_lag_0,0.04539463669061661
sqreturn_autocorrelation_ts2_lag3,0.038432713598012924
return_skew1,0.019307749345898628
sqreturn_autocorrelation_ts1_lag2,0.013729127123951912
return_correlation_ts2_lag_3,0.013120581395924091
price1_granger_cause_price2,0.010646781884133816
sqreturn_autocorrelation_ts1_lag3,0.010636557824909687
price2_granger_cause_price1,0.008739233948290348
return_autocorrelation_1_lag3,0.005913622211664915
return_correlation_ts1_lag_2,0.005578216165304184
return_autocorrelation_2_lag3,0.001504624029621482
return_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
return_autocorrelation_1_lag1,0.0
sqreturn_correlation_ts1_lag_0,0.0
return_kurtosis2,0.0
return_autocorrelation_1_lag2,0.0
return_autocorrelation_2_lag1,0.0
return_autocorrelation_2_lag2,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts2_lag_1,0.0
