feature,mean_importance
return_autocorrelation_2_lag3,-2.6426198554176107e-07
sqreturn_correlation_ts1_lag_1,-1.5075696774419223e-07
return_correlation_ts1_lag_1,-1.5075696774419223e-07
return_autocorrelation_1_lag1,8.577420280382608e-07
sqreturn_correlation_ts2_lag_1,1.3665561673571746e-06
return_correlation_ts2_lag_1,1.3665561673571746e-06
return_autocorrelation_2_lag1,1.5758962750581778e-06
return_autocorrelation_2_lag2,2.8635572943015025e-06
price2_granger_cause_price1,3.2992221736218712e-06
sqreturn_correlation_ts2_lag_3,3.392331842499638e-06
return_correlation_ts2_lag_3,3.392331842500332e-06
return_autocorrelation_1_lag3,4.144019997150486e-06
return_correlation_ts1_lag_3,4.189240628604471e-06
sqreturn_correlation_ts1_lag_3,4.189240628604818e-06
sqreturn_autocorrelation_ts2_lag3,4.669753174601707e-06
sqreturn_correlation_ts2_lag_2,5.983310605106249e-06
return_correlation_ts2_lag_2,5.983310605106595e-06
return_autocorrelation_1_lag2,7.976225907926558e-06
sqreturn_correlation_ts1_lag_2,1.0694341137201108e-05
return_correlation_ts1_lag_2,1.0694341137202843e-05
price1_granger_cause_price2,2.2659305926634592e-05
sqreturn_autocorrelation_ts2_lag2,2.5221148826360535e-05
sqreturn_autocorrelation_ts1_lag3,3.1510187296369604e-05
return_mean2,3.258589774867045e-05
return_mean1,3.3206784280533434e-05
sqreturn_autocorrelation_ts1_lag2,3.684943630175887e-05
sqreturn_autocorrelation_ts1_lag1,5.4840537632168396e-05
sqreturn_autocorrelation_ts2_lag1,7.379533669136968e-05
return_skew1,0.0003576183796004013
return_sd2,0.0005534737081796009
return_sd1,0.0005784493975233618
return_skew2,0.0022769151675628365
return_kurtosis2,0.003144570175621717
return_kurtosis1,0.008367787501735103
sqreturn_correlation_ts1_lag_0,0.5087183350620391
return_correlation_ts1_lag_0,0.5087183350620391
