feature,shap_importance
return_mean2,1.9040158987045288
return_mean1,1.5700187683105469
sqreturn_autocorrelation_ts2_lag3,0.8119874000549316
sqreturn_autocorrelation_ts2_lag2,0.4317667782306671
sqreturn_autocorrelation_ts1_lag3,0.4014224410057068
return_sd1,0.39457499980926514
sqreturn_autocorrelation_ts2_lag1,0.2557206451892853
return_correlation_ts1_lag_0,0.10823464393615723
return_sd2,0.010564577765762806
return_autocorrelation_1_lag1,0.008522309362888336
return_kurtosis2,0.006535008084028959
return_autocorrelation_1_lag3,0.0041731251403689384
sqreturn_autocorrelation_ts1_lag1,0.004025712609291077
return_correlation_ts1_lag_3,0.0038604503497481346
return_skew2,0.002007646020501852
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_0,0.0
price2_granger_cause_price1,0.0
sqreturn_correlation_ts2_lag_1,0.0
return_correlation_ts2_lag_1,0.0
sqreturn_autocorrelation_ts1_lag2,0.0
return_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts1_lag_2,0.0
return_correlation_ts1_lag_1,0.0
return_autocorrelation_2_lag3,0.0
return_autocorrelation_2_lag2,0.0
return_autocorrelation_2_lag1,0.0
return_autocorrelation_1_lag2,0.0
return_kurtosis1,0.0
return_skew1,0.0
price1_granger_cause_price2,0.0
