feature,mean_importance
return_skew1,-0.0031426404338015025
return_sd2,-0.0001594273664676238
return_sd1,-0.00010603063579949224
return_autocorrelation_2_lag1,7.374627091318309e-05
return_correlation_ts1_lag_3,0.0001869285263505771
sqreturn_correlation_ts1_lag_3,0.0001869285263505771
sqreturn_correlation_ts1_lag_0,0.00025053539180163733
return_correlation_ts1_lag_0,0.0002505353918016484
return_correlation_ts2_lag_2,0.00027173421844788325
sqreturn_correlation_ts2_lag_2,0.00027173421844788883
return_autocorrelation_2_lag3,0.00033235200206614967
return_autocorrelation_2_lag2,0.00041688120054371723
sqreturn_correlation_ts1_lag_2,0.0007709297811186955
return_correlation_ts1_lag_2,0.0007709297811186955
sqreturn_correlation_ts1_lag_1,0.0008896201796572967
return_correlation_ts1_lag_1,0.0008896201796572967
price1_granger_cause_price2,0.0012080248572236495
sqreturn_correlation_ts2_lag_1,0.001439674154892745
return_correlation_ts2_lag_1,0.0014396741548927561
sqreturn_correlation_ts2_lag_3,0.0015486385178405005
return_correlation_ts2_lag_3,0.001548638517840506
return_autocorrelation_1_lag3,0.005154459580536591
return_autocorrelation_1_lag2,0.005162586028059085
return_autocorrelation_1_lag1,0.0053047751734863705
sqreturn_autocorrelation_ts2_lag3,0.005949471543987716
return_mean1,0.00743836440032628
sqreturn_autocorrelation_ts2_lag2,0.010678130197952973
sqreturn_autocorrelation_ts1_lag3,0.010988648665250317
sqreturn_autocorrelation_ts2_lag1,0.011195012553096646
sqreturn_autocorrelation_ts1_lag1,0.01558866671569919
sqreturn_autocorrelation_ts1_lag2,0.015687155517532393
return_mean2,0.022741860332673742
price2_granger_cause_price1,0.03538498442295198
return_kurtosis1,0.059413522914138504
return_skew2,0.20276240760496367
return_kurtosis2,0.645264625737437
