feature,shap_importance
return_kurtosis2,2.259573459625244
return_kurtosis1,1.472329020500183
return_sd1,0.43246588110923767
sqreturn_autocorrelation_ts1_lag2,0.3662147521972656
sqreturn_autocorrelation_ts1_lag1,0.36597880721092224
sqreturn_autocorrelation_ts2_lag2,0.22229184210300446
return_sd2,0.17779116332530975
sqreturn_autocorrelation_ts2_lag1,0.09650090336799622
return_correlation_ts2_lag_3,0.07047215104103088
price2_granger_cause_price1,0.05860022455453873
return_autocorrelation_2_lag2,0.055142294615507126
return_autocorrelation_1_lag2,0.032622095197439194
return_correlation_ts2_lag_2,0.027622675523161888
return_correlation_ts1_lag_1,0.017008235678076744
return_correlation_ts1_lag_2,0.01268379483371973
return_mean1,0.0118978600949049
return_correlation_ts1_lag_0,0.008655564859509468
price1_granger_cause_price2,0.005393058992922306
return_skew1,0.0050902231596410275
return_mean2,0.0041470457799732685
return_autocorrelation_2_lag1,0.0013845880748704076
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_0,0.0
return_correlation_ts1_lag_3,0.0
sqreturn_autocorrelation_ts2_lag3,0.0
return_skew2,0.0
return_autocorrelation_1_lag1,0.0
sqreturn_autocorrelation_ts1_lag3,0.0
return_autocorrelation_1_lag3,0.0
return_autocorrelation_2_lag3,0.0
return_correlation_ts2_lag_1,0.0
