feature,mean_importance
price1_granger_cause_price2,-0.0015345657346627517
return_correlation_ts1_lag_2,-0.0008418429803518146
sqreturn_correlation_ts1_lag_2,-0.0004533396595843064
sqreturn_correlation_ts2_lag_3,-0.00042098585865893987
sqreturn_correlation_ts1_lag_0,-0.0003941161824609574
return_autocorrelation_1_lag3,-0.0003901042198873439
return_mean1,-0.00013047546620832408
return_correlation_ts2_lag_3,-5.407474532056478e-05
return_autocorrelation_2_lag2,-4.8000709060391776e-05
return_correlation_ts2_lag_2,1.812829544288741e-05
return_mean2,2.0555762056684302e-05
return_correlation_ts1_lag_3,4.1075091449527254e-05
return_autocorrelation_1_lag1,0.00018605810984546612
return_autocorrelation_1_lag2,0.00025998642438260775
sqreturn_correlation_ts1_lag_3,0.0002975921006926452
return_correlation_ts1_lag_1,0.0004362064993349568
sqreturn_correlation_ts2_lag_2,0.0004989828222126347
return_autocorrelation_2_lag1,0.000499186656412709
sqreturn_correlation_ts2_lag_1,0.0005222671185377336
sqreturn_correlation_ts1_lag_1,0.0005488078602455149
return_correlation_ts1_lag_0,0.001185391274292047
sqreturn_autocorrelation_ts2_lag3,0.0013180755924612543
return_correlation_ts2_lag_1,0.0015413856614652777
return_autocorrelation_2_lag3,0.0016851357321245653
sqreturn_autocorrelation_ts1_lag3,0.0018711635836585528
price2_granger_cause_price1,0.0019896674526555303
sqreturn_autocorrelation_ts2_lag1,0.002193354620850241
sqreturn_autocorrelation_ts1_lag1,0.0038306929628441734
sqreturn_autocorrelation_ts2_lag2,0.005572531938351943
sqreturn_autocorrelation_ts1_lag2,0.006987111730641815
return_skew2,0.019530996515758004
return_skew1,0.022474478324425895
return_sd1,0.038058589167387816
return_kurtosis2,0.08865642881086097
return_sd2,0.2188383177645624
return_kurtosis1,0.2787514171686289
