feature,mean_importance
return_autocorrelation_1_lag1,-0.009384603340796693
return_autocorrelation_2_lag3,-0.007109172897365268
price1_granger_cause_price2,-0.0035107449672627912
return_correlation_ts1_lag_2,-0.002432591549508578
sqreturn_correlation_ts1_lag_2,-0.0019077033143199084
return_correlation_ts2_lag_2,-0.0011662751720799003
return_correlation_ts2_lag_1,-0.0009819532031978494
sqreturn_correlation_ts2_lag_2,-0.0009253045661226311
sqreturn_correlation_ts1_lag_0,-0.0005913197787911995
sqreturn_correlation_ts2_lag_1,-0.0005694854368777924
return_correlation_ts1_lag_0,-0.00013872524786739948
price2_granger_cause_price1,-1.2587128986318862e-05
sqreturn_correlation_ts2_lag_3,0.0003744790409176524
return_correlation_ts2_lag_3,0.0005970453491788375
return_correlation_ts1_lag_3,0.0014100787929221315
sqreturn_correlation_ts1_lag_3,0.0016151613668646259
sqreturn_autocorrelation_ts1_lag1,0.0034386173599313284
return_correlation_ts1_lag_1,0.005436149316903538
return_autocorrelation_1_lag3,0.006366382791449787
sqreturn_correlation_ts1_lag_1,0.008341664699310991
return_autocorrelation_1_lag2,0.008452188584797515
return_autocorrelation_2_lag2,0.009381504906457894
sqreturn_autocorrelation_ts2_lag2,0.01253515470643396
sqreturn_autocorrelation_ts1_lag2,0.012845665215796831
mean1,0.014982666070380946
return_autocorrelation_2_lag1,0.016084509561065274
sqreturn_autocorrelation_ts2_lag1,0.01737398028273397
mean2,0.01909999052269782
sqreturn_autocorrelation_ts1_lag3,0.02647995323984791
sqreturn_autocorrelation_ts2_lag3,0.0274508091499411
skewness2,0.04208041511708851
skewness1,0.05154748386209507
sd1,0.1502133975457574
sd2,0.2025499805829777
kurtosis2,0.3430148716354255
kurtosis1,0.9137496138855685
