feature,mean_importance
sqreturn_correlation_ts1_lag_0,-2.6698913538995144e-05
return_correlation_ts1_lag_0,-2.6698913538994452e-05
sqreturn_autocorrelation_ts1_lag2,0.0001136454552271203
return_autocorrelation_1_lag2,0.00012918203407782033
sqreturn_autocorrelation_ts1_lag3,0.00014613470935047264
return_autocorrelation_1_lag3,0.00015824556783861353
sqreturn_autocorrelation_ts1_lag1,0.0002069208856590267
sqreturn_correlation_ts2_lag_3,0.0002651270340812403
return_correlation_ts2_lag_3,0.0002651270340812417
return_autocorrelation_1_lag1,0.0002744686022281742
sqreturn_correlation_ts2_lag_2,0.00029441905580386216
return_correlation_ts2_lag_2,0.00029441905580386216
skewness1,0.0003234870916326522
return_correlation_ts1_lag_2,0.00034456497481489824
sqreturn_correlation_ts1_lag_2,0.00034456497481489894
sqreturn_correlation_ts1_lag_3,0.0003652992703800234
return_correlation_ts1_lag_3,0.0003652992703800269
return_correlation_ts2_lag_1,0.0003968088146019663
sqreturn_correlation_ts2_lag_1,0.000396808814601967
sqreturn_correlation_ts1_lag_1,0.0004503176171225504
return_correlation_ts1_lag_1,0.0004503176171225511
price2_granger_cause_price1,0.00045269640739082
price1_granger_cause_price2,0.0015167420347755576
sd2,0.0031969444747985817
sd1,0.0050968254444232405
mean2,0.005127803800158359
return_autocorrelation_2_lag2,0.008087458391621031
sqreturn_autocorrelation_ts2_lag1,0.008341405954160545
return_autocorrelation_2_lag3,0.0083872343555185
return_autocorrelation_2_lag1,0.009157572474934525
sqreturn_autocorrelation_ts2_lag2,0.009727347987315539
sqreturn_autocorrelation_ts2_lag3,0.009831261414932712
skewness2,0.01008871539545673
mean1,0.017709947581539088
kurtosis2,0.029301368380604355
kurtosis1,0.047244697299364875
