feature,mean_importance
return_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_autocorrelation_ts2_lag3,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts1_lag_1,0.0
return_autocorrelation_2_lag2,0.0
price1_granger_cause_price2,0.0
return_mean2,0.0
return_autocorrelation_2_lag1,0.0
return_skew2,0.0
return_correlation_ts2_lag_1,1.739172543259865e-05
return_kurtosis2,7.474144770838742e-05
return_correlation_ts2_lag_3,0.00010389764418547165
return_correlation_ts1_lag_2,0.00013910779708075776
return_skew1,0.00015563961418195714
sqreturn_autocorrelation_ts1_lag3,0.00020249262880319834
return_autocorrelation_2_lag3,0.00021466830766749128
price2_granger_cause_price1,0.00024893204413953816
return_correlation_ts1_lag_0,0.001451839825630874
sqreturn_autocorrelation_ts1_lag1,0.0015057892913277124
sqreturn_autocorrelation_ts1_lag2,0.0016721369077761963
sqreturn_autocorrelation_ts2_lag2,0.002517339505854696
return_sd2,0.0032365772252281517
return_mean1,0.006896692062674584
return_autocorrelation_1_lag3,0.008846998752105512
return_autocorrelation_1_lag1,0.010024096311508924
sqreturn_autocorrelation_ts2_lag1,0.01535289115218938
return_autocorrelation_1_lag2,0.021136015469486687
return_sd1,0.21915772875835157
return_kurtosis1,0.4010054375826456
