feature,mean_importance
return_correlation_ts2_lag_2,-0.0016873592235362666
return_autocorrelation_1_lag2,-0.00014580245184208084
mean2,-4.4408920985006264e-17
sqreturn_correlation_ts1_lag_2,-4.4408920985006264e-17
return_autocorrelation_2_lag3,-4.4408920985006264e-17
return_correlation_ts1_lag_3,-2.2204460492503132e-17
return_correlation_ts2_lag_3,-2.2204460492503132e-17
return_correlation_ts1_lag_2,-2.2204460492503132e-17
return_autocorrelation_1_lag3,-2.2204460492503132e-17
return_autocorrelation_2_lag1,-2.2204460492503132e-17
sqreturn_correlation_ts1_lag_3,-2.2204460492503132e-17
return_autocorrelation_1_lag1,-2.2204460492503132e-17
return_autocorrelation_2_lag2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts2_lag_2,0.0
return_correlation_ts2_lag_1,0.0
sd2,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_autocorrelation_ts1_lag2,0.0
skewness1,0.0003153101093742672
sqreturn_autocorrelation_ts1_lag1,0.0012049524510833298
return_correlation_ts1_lag_1,0.0014395622971408617
sqreturn_correlation_ts1_lag_1,0.002340020242933083
mean1,0.005439023115931685
skewness2,0.006863986536982269
price2_granger_cause_price1,0.009597210092452924
sqreturn_autocorrelation_ts2_lag2,0.01050758051829701
sqreturn_autocorrelation_ts2_lag1,0.013298374852499873
price1_granger_cause_price2,0.013455327845313203
sqreturn_autocorrelation_ts1_lag3,0.01951555077728776
sqreturn_correlation_ts1_lag_0,0.0224188875945321
sd1,0.03611874278688352
sqreturn_autocorrelation_ts2_lag3,0.05528064191401112
return_correlation_ts1_lag_0,0.09384377669662945
kurtosis2,0.12067978019934542
kurtosis1,0.20218989663161624
