feature,shap_importance
return_autocorrelation_lag1_rolling_sd2,2.5934011936187744
return_autocorrelation_lag1_rolling_sd1,0.9824005365371704
standardised_price_mean2,0.7683842778205872
return_correlation_ts1_lag_0,0.4029209017753601
standardised_price_mean1,0.3284100592136383
return_mean2,0.2645314931869507
return_mean1,0.18983176350593567
co_integration_statistic,0.036588724702596664
return_sd2,0.026165295392274857
return_kurtosis1,0.021372733637690544
return_sd1,0.011652969755232334
return_correlation_ts2_lag_3,0.008044111542403698
price2_granger_cause_price1,0.006780004594475031
durbin_watson_statistic2,0.006660363636910915
price_adf_p_values,0.0057039023377001286
return_autocorrelation_lag1_1,0.0045247552916407585
return_correlation_ts2_lag_1,0.0033438424579799175
durbin_watson_statistic1,0.0
return_correlation_ts2_lag_2,0.0
return_correlation_ts1_lag_1,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts1_lag_2,0.0
return_skew1,0.0
return_autocorrelation_lag1_2,0.0
return_kurtosis2,0.0
return_skew2,0.0
price1_granger_cause_price2,0.0
