feature,weight
intercept,-0.009809478160748931
return_mean1,-1.3855424243295051
return_mean2,-0.5892627936707657
return_sd1,0.2371564116235213
return_sd2,-0.4443728960045025
return_skew1,0.8098847912303346
return_skew2,-0.39705239209679744
return_kurtosis1,-3.618159241834685
return_kurtosis2,-1.6051089065175745
return_autocorrelation_1_lag1,1.002470083549588
return_autocorrelation_1_lag2,1.2434444755289937
return_autocorrelation_1_lag3,1.1976210919043373
return_autocorrelation_2_lag1,0.40072793470080587
return_autocorrelation_2_lag2,0.20054429966620615
return_autocorrelation_2_lag3,0.29131491543827603
return_correlation_ts1_lag_0,-0.9935177460924363
return_correlation_ts1_lag_1,0.650720203210587
return_correlation_ts1_lag_2,0.5135854357162187
return_correlation_ts1_lag_3,0.3938013209853768
return_correlation_ts2_lag_1,0.6189377923839217
return_correlation_ts2_lag_2,0.3585831751568253
return_correlation_ts2_lag_3,0.5787843350497032
sqreturn_autocorrelation_ts1_lag1,-1.0469486210384416
sqreturn_autocorrelation_ts1_lag2,-0.8205499953269918
sqreturn_autocorrelation_ts1_lag3,-0.8727022631162651
sqreturn_autocorrelation_ts2_lag1,-1.4379142754514669
sqreturn_autocorrelation_ts2_lag2,-0.9679915676747489
sqreturn_autocorrelation_ts2_lag3,-0.6649169162000734
sqreturn_correlation_ts1_lag_0,-0.9935177460924363
sqreturn_correlation_ts1_lag_1,0.650720203210587
sqreturn_correlation_ts1_lag_2,0.5135854357162187
sqreturn_correlation_ts1_lag_3,0.3938013209853768
sqreturn_correlation_ts2_lag_1,0.6189377923839217
sqreturn_correlation_ts2_lag_2,0.3585831751568253
sqreturn_correlation_ts2_lag_3,0.5787843350497032
price2_granger_cause_price1,-1.6943902834808247
price1_granger_cause_price2,-1.0694196228663275
