feature,shap_importance
return_kurtosis2,2.045595319381158
return_kurtosis1,2.0262229246878625
return_skew1,0.6850157007075445
return_skew2,0.558389371618673
return_mean2,0.12247113801821148
price1_granger_cause_price2,0.12245397437077153
price2_granger_cause_price1,0.10409853884872601
sqreturn_autocorrelation_ts1_lag1,0.061236799228177416
return_mean1,0.05426047780877904
sqreturn_autocorrelation_ts1_lag2,0.053339713926734277
sqreturn_autocorrelation_ts2_lag1,0.05154515679596035
return_sd2,0.04437302926556211
return_autocorrelation_2_lag2,0.043179453423686606
return_sd1,0.04193493429118658
return_autocorrelation_1_lag1,0.036877614790435685
return_autocorrelation_2_lag1,0.03355318333637311
return_autocorrelation_1_lag2,0.03287225398123238
return_correlation_ts1_lag_1,0.030320851115946835
sqreturn_correlation_ts1_lag_1,0.030320851115946835
return_correlation_ts2_lag_1,0.026716578134800113
sqreturn_correlation_ts2_lag_1,0.026716578134800113
return_correlation_ts1_lag_2,0.02548778919674603
sqreturn_correlation_ts1_lag_2,0.02548778919674603
sqreturn_autocorrelation_ts1_lag3,0.02112970471374715
sqreturn_autocorrelation_ts2_lag3,0.020188059570941618
sqreturn_autocorrelation_ts2_lag2,0.02004872436773204
return_correlation_ts2_lag_2,0.018236789076811515
sqreturn_correlation_ts2_lag_2,0.018236789076811515
return_autocorrelation_2_lag3,0.017886388094901676
sqreturn_correlation_ts1_lag_3,0.016102008505949242
return_correlation_ts1_lag_3,0.016102008505949242
return_correlation_ts1_lag_0,0.015681888565035294
sqreturn_correlation_ts1_lag_0,0.015681888565035294
return_correlation_ts2_lag_3,0.013423327233886562
sqreturn_correlation_ts2_lag_3,0.013423327233886562
return_autocorrelation_1_lag3,0.006494996374332496
