feature,mean_importance
return_correlation_ts2_lag_2,-0.002845233151988158
return_autocorrelation_2_lag2,-0.002100358099400923
return_autocorrelation_1_lag3,-0.0015904332108846563
sqreturn_correlation_ts2_lag_2,-0.0009968883249045657
sqreturn_correlation_ts1_lag_2,-0.0004780955903774142
return_correlation_ts2_lag_3,-0.00037345264911708975
sqreturn_correlation_ts2_lag_3,-0.00012143224849945345
sqreturn_correlation_ts1_lag_3,-6.573434577684667e-05
return_autocorrelation_2_lag1,-1.2754594821773324e-05
mean1,4.2922227950770164e-06
return_correlation_ts1_lag_2,2.3686099149711204e-05
return_correlation_ts1_lag_3,6.73947212387449e-05
sqreturn_autocorrelation_ts2_lag2,0.00019709257042245244
sqreturn_correlation_ts1_lag_1,0.0005260892973587006
sqreturn_autocorrelation_ts2_lag1,0.000529091161715034
return_autocorrelation_1_lag2,0.0006229689103071867
return_autocorrelation_1_lag1,0.0006462307172853343
return_correlation_ts1_lag_1,0.0008722878354747498
return_autocorrelation_2_lag3,0.0010490309394257213
price1_granger_cause_price2,0.0011481458943537804
sqreturn_correlation_ts1_lag_0,0.0012279041320000684
sqreturn_autocorrelation_ts1_lag2,0.001536482318371235
sqreturn_autocorrelation_ts2_lag3,0.0015720156474654857
sqreturn_autocorrelation_ts1_lag3,0.0019118259945075655
return_correlation_ts2_lag_1,0.0024068775616952532
sqreturn_autocorrelation_ts1_lag1,0.0025690240242519868
sqreturn_correlation_ts2_lag_1,0.0030698106503851295
skewness1,0.0031568908217269433
price2_granger_cause_price1,0.0033476137517343242
mean2,0.004950330932183567
return_correlation_ts1_lag_0,0.006359716813479399
sd2,0.04497079996442355
skewness2,0.05698774996586929
sd1,0.0676137861776475
kurtosis1,0.27319916568379
kurtosis2,0.3721615841004501
