feature,mean_importance
return_mean2,-0.006394045088303375
durbin_watson_statistic1,-0.0011678402597022227
return_kurtosis1,-0.0011403263392638723
return_correlation_ts1_lag_3,-0.000932880931150247
price1_granger_cause_price2,-0.000591117994071598
return_correlation_ts1_lag_1,-8.790191105404466e-05
durbin_watson_statistic2,7.955694806733581e-05
return_autocorrelation_lag1_2,0.00012233635073214538
return_correlation_ts2_lag_1,0.00015267452280732786
return_correlation_ts2_lag_2,0.00027665357402615194
price2_granger_cause_price1,0.0003222166146661237
return_autocorrelation_lag1_1,0.0003328203187096368
return_correlation_ts2_lag_3,0.0006659564394619454
return_skew1,0.0006796833909697167
return_correlation_ts1_lag_2,0.0009525203980645964
return_skew2,0.003514495902902132
price_adf_p_values,0.006271033517462318
return_mean1,0.008985249821177783
co_integration_statistic,0.012818451181686197
return_correlation_ts1_lag_0,0.014203042606083169
return_sd1,0.019202371052234535
return_kurtosis2,0.051179791808161124
standardised_price_mean1,0.06711275498558981
return_autocorrelation_lag1_rolling_sd2,0.07470873306024066
return_autocorrelation_lag1_rolling_sd1,0.13189539434677416
return_sd2,0.13409239715036128
standardised_price_mean2,0.27388330058265914
